measure,n,days,win_rate,pnl,expectancy,avg_win,avg_loss,payoff,max_drawdown,median,top1,top3_share,top5_share,ex_top5_pnl,entry_policy,entry_rule,asset,variant,price_bin,status,exp_ci95,p_perm,day_var,holm_adj_p
gross,40,22,0.35,-12.9646,-0.324114,0.9311,-1.0,0.9311,15.4519,-1.0,1.0,-0.2314,-0.3826,-17.9253,GRID,T-8,DOGE,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.652695, -0.046116]",0.993003,1.422944,1.0
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-8,DOGE,YES_OUTSIDER,"[0.60,0.70)",INSUFFICIENT_SAMPLE,,,,
gross,3,2,0.3333,-1.9899,-0.6633,0.0101,-1.0,0.0101,2.0,-1.0,0.0101,1.0,1.0,0.0,GRID,T-8,DOGE,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,1,1,1.0,0.001,0.001001,0.001,0.0,,0.0,0.001,0.001,1.0,1.0,0.0,GRID,T-8,ETH,YES_FAVORITE,ABOVE_0.99,INSUFFICIENT_SAMPLE,,,,
gross,153,28,0.5229,-6.5927,-0.04309,0.8301,-1.0,0.8301,12.9213,0.6949,0.9608,-0.4372,-0.7287,-11.3966,GRID,T-8,ETH,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.167584, 0.094701]",0.733633,3.696383,1.0
gross,162,25,0.6358,-2.3045,-0.014225,0.5504,-1.0,0.5504,9.4576,0.4816,0.6667,-0.8679,-1.4464,-5.6378,GRID,T-8,ETH,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.117509, 0.086692]",0.623188,2.88519,1.0
gross,173,28,0.8035,13.3474,0.077153,0.3406,-1.0,0.3406,3.3767,0.3158,0.4286,0.0963,0.1605,11.2045,GRID,T-8,ETH,YES_FAVORITE,"[0.70,0.80)",OK,"[0.008725, 0.137958]",0.01949,1.307671,1.0
gross,197,27,0.8376,-1.1981,-0.006082,0.1867,-1.0,0.1867,6.3054,0.1765,0.25,-0.626,-1.0433,-2.4481,GRID,T-8,ETH,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.069473, 0.057036]",0.586707,1.49693,1.0
gross,212,27,0.9481,0.4504,0.002125,0.057,-1.0,0.057,2.6146,0.0526,0.1111,0.7401,1.2334,-0.1051,GRID,T-8,ETH,YES_FAVORITE,"[0.90,0.99]",OK,"[-0.025265, 0.02828]",0.457771,0.317943,1.0
gross,58,24,0.0,-58.0,-1.0,0.0,-1.0,0.0,58.0,-1.0,-1.0,0.0517,0.0862,-53.0,GRID,T-8,ETH,YES_OUTSIDER,"[0.01,0.05)",OK,"[-1.0, -1.0]",1.0,1.826389,1.0
gross,88,25,0.0227,-51.3333,-0.583333,17.3333,-1.0,17.3333,64.0,-1.0,19.0,-0.6558,-0.6169,-83.0,GRID,T-8,ETH,YES_OUTSIDER,"[0.05,0.10)",OK,"[-1.0, 0.031746]",0.9995,22.654934,1.0
gross,78,26,0.0769,-29.3553,-0.37635,7.1074,-1.0,7.1074,35.4982,-1.0,9.0,-0.8062,-1.2434,-65.8571,GRID,T-8,ETH,YES_OUTSIDER,"[0.10,0.15)",OK,"[-0.78022, 0.074553]",0.964018,11.503444,1.0
gross,106,27,0.1226,-29.5715,-0.278977,4.8791,-1.0,4.8791,31.7858,-1.0,5.6667,-0.5749,-0.9299,-57.0715,GRID,T-8,ETH,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.678824, 0.171174]",0.928536,17.273895,1.0
gross,97,27,0.2165,-1.8842,-0.019425,3.5293,-1.0,3.5293,21.971,-1.0,4.0,-6.3686,-10.6143,-21.8842,GRID,T-8,ETH,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.381705, 0.403652]",0.515742,13.689173,1.0
gross,91,26,0.2857,6.2848,0.069064,2.7417,-1.0,2.7417,21.175,-1.0,3.0,1.432,2.3377,-8.4075,GRID,T-8,ETH,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.240914, 0.404296]",0.337331,8.974487,1.0
gross,83,26,0.241,-19.9737,-0.240647,2.1513,-1.0,2.1513,26.588,-1.0,2.3333,-0.3505,-0.5841,-31.6404,GRID,T-8,ETH,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.56646, 0.157458]",0.888556,9.69468,1.0
gross,80,24,0.2375,-28.9968,-0.36246,1.6844,-1.0,1.6844,36.2591,-1.0,1.8571,-0.1921,-0.3175,-38.2032,GRID,T-8,ETH,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.612619, -0.099254]",0.995002,4.991012,1.0
gross,158,28,0.4367,-3.1787,-0.020118,1.2438,-1.0,1.2438,14.71,-1.0,1.5,-1.4157,-2.3595,-10.6787,GRID,T-8,ETH,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.190184, 0.162116]",0.588206,7.201299,1.0
gross,29,16,0.5172,0.9231,0.03183,0.9949,-1.0,0.9949,4.0,0.9231,1.0,3.25,5.4167,-4.0769,GRID,T-8,ETH,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.333333, 0.333333]",0.436282,1.530695,1.0
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-8,ETH,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,4,3,1.0,0.011,0.002762,0.0028,0.0,,0.0,0.002,0.006,0.9094,1.0,0.0,GRID,T-8,SOL,YES_FAVORITE,ABOVE_0.99,INSUFFICIENT_SAMPLE,,,,
gross,119,26,0.5126,-7.3692,-0.061926,0.83,-1.0,0.83,14.147,0.6949,0.9608,-0.3911,-0.6519,-12.1732,GRID,T-8,SOL,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.229691, 0.085809]",0.764118,3.793016,1.0
gross,136,26,0.5662,-17.7955,-0.130849,0.5351,-1.0,0.5351,18.3026,0.4493,0.6667,-0.1124,-0.1858,-21.1015,GRID,T-8,SOL,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.289312, 0.013815]",0.946027,4.314984,1.0
gross,179,27,0.7709,7.0961,0.039643,0.3485,-1.0,0.3485,3.5915,0.3158,0.4286,0.1812,0.302,4.9532,GRID,T-8,SOL,YES_FAVORITE,"[0.70,0.80)",OK,"[-0.005202, 0.096429]",0.051474,0.676947,1.0
gross,205,27,0.8439,-0.8358,-0.004077,0.1801,-1.0,0.1801,5.4542,0.1628,0.25,-0.8973,-1.4955,-2.0858,GRID,T-8,SOL,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.039861, 0.033341]",0.568216,0.55728,1.0
gross,253,27,0.9407,-1.7596,-0.006955,0.0556,-1.0,0.0556,4.7625,0.0526,0.1111,-0.1894,-0.3157,-2.3152,GRID,T-8,SOL,YES_FAVORITE,"[0.90,0.99]",OK,"[-0.037873, 0.01815]",0.690655,0.460283,1.0
gross,39,18,0.0513,36.0,0.923077,36.5,-1.0,36.5,25.0,-1.0,49.0,2.0,1.9444,-34.0,GRID,T-8,SOL,YES_OUTSIDER,"[0.01,0.05)",OK,"[-1.0, 3.878049]",0.229385,155.777778,1.0
gross,97,28,0.0825,21.1746,0.218295,13.7718,-1.0,13.7718,30.0,-1.0,19.0,2.5345,3.705,-57.2778,GRID,T-8,SOL,YES_OUTSIDER,"[0.05,0.10)",OK,"[-0.514052, 0.990316]",0.278861,50.86246,1.0
gross,110,27,0.0455,-66.2821,-0.602564,7.7436,-1.0,7.7436,66.2821,-1.0,9.0,-0.3822,-0.5841,-105.0,GRID,T-8,SOL,YES_OUTSIDER,"[0.10,0.15)",OK,"[-0.89011, -0.317061]",1.0,8.430983,1.0
gross,94,25,0.1064,-33.8559,-0.36017,5.0144,-1.0,5.0144,44.3691,-1.0,5.6667,-0.5021,-0.8246,-61.7726,GRID,T-8,SOL,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.67176, -0.029554]",0.987506,9.868346,1.0
gross,86,26,0.1628,-22.9537,-0.266903,3.5033,-1.0,3.5033,29.9307,-1.0,4.0,-0.502,-0.8298,-42.0013,GRID,T-8,SOL,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.571487, 0.108369]",0.932034,9.171365,1.0
gross,98,26,0.2347,-14.7619,-0.150632,2.619,-1.0,2.619,21.2084,-1.0,3.0,-0.6097,-0.9856,-29.3118,GRID,T-8,SOL,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.41227, 0.144654]",0.855072,7.58221,1.0
gross,92,26,0.2935,-7.3004,-0.079352,2.137,-1.0,2.137,27.6081,-1.0,2.3333,-0.9589,-1.5834,-18.8595,GRID,T-8,SOL,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.372542, 0.231587]",0.696152,7.514227,1.0
gross,88,27,0.3068,-14.8804,-0.169095,1.7081,-1.0,1.7081,26.0286,-1.0,1.8571,-0.3744,-0.6187,-24.0867,GRID,T-8,SOL,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.399283, 0.110317]",0.904548,4.773946,1.0
gross,149,28,0.4228,-6.3172,-0.042397,1.2648,-1.0,1.2648,17.3729,-1.0,1.5,-0.7123,-1.1872,-13.8172,GRID,T-8,SOL,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.212977, 0.152838]",0.666667,6.820691,1.0
gross,31,16,0.2903,-13.2686,-0.428018,0.9702,-1.0,0.9702,13.2686,-1.0,1.0,-0.2261,-0.3768,-18.2686,GRID,T-8,SOL,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.696775, -0.168755]",1.0,0.880695,1.0
gross,2,1,0.5,-0.9796,-0.489796,0.0204,-1.0,0.0204,1.0,-0.4898,0.0204,1.0,1.0,0.0,GRID,T-8,SOL,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,4,4,1.0,0.009,0.002258,0.0023,0.0,,0.0,0.0015,0.005,0.8892,1.0,-0.0,GRID,T-8,XRP,YES_FAVORITE,ABOVE_0.99,INSUFFICIENT_SAMPLE,,,,
gross,125,26,0.528,-5.6897,-0.045518,0.8077,-1.0,0.8077,13.8056,0.6949,0.9608,-0.5066,-0.8443,-10.4937,GRID,T-8,XRP,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.219973, 0.119002]",0.711644,4.058818,1.0
gross,148,26,0.6081,-9.115,-0.061588,0.5432,-1.0,0.5432,17.2277,0.4706,0.6667,-0.2194,-0.3657,-12.4483,GRID,T-8,XRP,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.161615, 0.039651]",0.886557,2.231641,1.0
gross,187,26,0.6684,-19.7525,-0.105628,0.338,-1.0,0.338,22.6009,0.2987,0.4286,-0.0651,-0.1085,-21.8954,GRID,T-8,XRP,YES_FAVORITE,"[0.70,0.80)",OK,"[-0.193525, -0.016638]",0.986007,3.058717,1.0
gross,216,27,0.8241,-5.7757,-0.026739,0.181,-1.0,0.181,7.2913,0.1628,0.25,-0.1299,-0.2164,-7.0257,GRID,T-8,XRP,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.089474, 0.035233]",0.82059,1.544129,1.0
gross,232,27,0.9569,2.8509,0.012288,0.0579,-1.0,0.0579,3.9473,0.0526,0.1111,0.1169,0.1949,2.2954,GRID,T-8,XRP,YES_FAVORITE,"[0.90,0.99]",OK,"[-0.01684, 0.0376]",0.192904,0.381701,1.0
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-8,XRP,YES_OUTSIDER,BELOW_0.01,INSUFFICIENT_SAMPLE,,,,
gross,38,20,0.0263,-4.6667,-0.122807,32.3333,-1.0,32.3333,21.0,-1.0,32.3333,-6.5,-6.0714,-33.0,GRID,T-8,XRP,YES_OUTSIDER,"[0.01,0.05)",OK,"[-1.0, 1.962963]",0.605197,53.334443,1.0
gross,98,25,0.0408,-43.4365,-0.44323,12.6409,-1.0,12.6409,49.9365,-1.0,15.6667,-0.9313,-1.1411,-93.0,GRID,T-8,XRP,YES_OUTSIDER,"[0.05,0.10)",OK,"[-0.885452, 0.167976]",0.962519,28.073086,1.0
gross,113,25,0.0796,-37.632,-0.333027,7.3742,-1.0,7.3742,49.6234,-1.0,9.0,-0.6692,-1.079,-78.2381,GRID,T-8,XRP,YES_OUTSIDER,"[0.10,0.15)",OK,"[-0.720972, 0.122859]",0.944528,23.039444,1.0
gross,101,26,0.1089,-36.1191,-0.357615,4.8983,-1.0,4.8983,40.1469,-1.0,5.6667,-0.4707,-0.7512,-63.2515,GRID,T-8,XRP,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.653916, 0.007016]",0.951024,15.850749,1.0
gross,92,28,0.0978,-50.5446,-0.549398,3.6062,-1.0,3.6062,51.3665,-1.0,4.0,-0.228,-0.3768,-69.5922,GRID,T-8,XRP,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.855691, -0.205576]",0.998501,8.897297,1.0
gross,81,27,0.1728,-28.9757,-0.357725,2.716,-1.0,2.716,32.424,-1.0,3.0,-0.3106,-0.5071,-43.668,GRID,T-8,XRP,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.661337, -0.019226]",0.990005,6.638512,1.0
gross,75,23,0.32,-0.4229,-0.005639,2.1074,-1.0,2.1074,10.5981,-1.0,2.3333,-16.5527,-27.3336,-11.982,GRID,T-8,XRP,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.262426, 0.259242]",0.507746,4.371573,1.0
gross,81,25,0.3951,5.1335,0.063377,1.6917,-1.0,1.6917,12.3797,-1.0,1.8571,1.0853,1.8088,-4.1522,GRID,T-8,XRP,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.159536, 0.303314]",0.283858,3.591421,1.0
gross,155,27,0.4645,7.8706,0.050778,1.2621,-1.0,1.2621,12.8921,-1.0,1.5,0.5718,0.9529,0.3706,GRID,T-8,XRP,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.124546, 0.22113]",0.285857,7.054017,1.0
gross,28,16,0.5357,1.3147,0.046954,0.9543,-1.0,0.9543,3.3006,0.8693,1.0,2.2818,3.8031,-3.6853,GRID,T-8,XRP,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.307387, 0.36504]",0.364818,1.302512,1.0
gross,1,1,1.0,0.6393,0.639344,0.6393,0.0,,0.0,0.6393,0.6393,1.0,1.0,0.0,GRID,T-8,XRP,YES_OUTSIDER,"[0.60,0.70)",INSUFFICIENT_SAMPLE,,,,
gross,2,1,0.0,-2.0,-1.0,0.0,-1.0,0.0,2.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-8,XRP,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
