opportunity_id,market_id,ct_state
57cafdde141a633b423e,3320133,TREND
7097d0df9149c238e200,3320133,TREND
fce83b9315a180c3c82f,3320136,UNCERTAIN
6c5b47a05da69235c5ce,3320136,TREND
27eca57c582943ffa81c,3320136,TREND
d05a272f23779acf87f9,3320162,UNCERTAIN
d4062192b707e5e9bb4e,3320162,UNCERTAIN
f1c6a5b2efe3124fec31,3320163,UNCERTAIN
66946b1d05b6214798f7,3320163,UNCERTAIN
e1a48747fc6d8db53e33,3320172,UNCERTAIN
b029cc880697de5febc5,3320172,UNCERTAIN
93903ba3f9d9ee4f4ef5,3320173,REVERSION
857419159ff1f238f13a,3320173,REVERSION
792afa0ead7ee735277e,3320175,REVERSION
4d8197a7ecd1b82f0347,3320175,REVERSION
56fc43a4cd5d58e0cb6a,3320230,REVERSION
3c36b1b6e3142b74c82a,3320230,UNCERTAIN
93ee1b94cae97f3a4033,3320232,REVERSION
50bbdc7a5c450705fe5a,3320232,REVERSION
d26a389c294e977426c7,3320233,REVERSION
9a52cd5faac334f517c1,3320233,UNCERTAIN
16ad2f4d097c26d5d11a,3320235,REVERSION
5509344797b6f3e0c3dc,3320235,UNCERTAIN
b27aefe00bbe267712f5,3320237,REVERSION
03885e682c75b12ab2f6,3320237,UNCERTAIN
e22f004be89c2a91288e,3320299,UNCERTAIN
767443c1c21a7bb77346,3320300,REVERSION
02debebf09398f284f30,3320301,UNCERTAIN
c3646dbc0ef29e1fb53f,3320305,UNCERTAIN
b83e72890e7def11b761,3320310,REVERSION
38163116739ac8285fed,3320382,UNCERTAIN
fba2443f119bf66aeeac,3320382,UNCERTAIN
cbfa9f11661ac051bad5,3320382,UNCERTAIN
bfab6d18620556b7d446,3320383,REVERSION
2a00fa19652fb6a7fc0c,3320383,REVERSION
6908dd62ec09fb9e860b,3320383,UNCERTAIN
81a62d05a6fbcc502dc3,3320385,UNCERTAIN
fd5caf29aa4a6dcac483,3320385,UNCERTAIN
e79697d8634bc9e7b58b,3320385,UNCERTAIN
a066328111aec522519c,3320386,REVERSION
202173cee251bd0b1613,3320386,REVERSION
ad00a2eaee35ecaae92c,3320386,UNCERTAIN
6d724f1fac50c8c9c7f2,3320388,UNCERTAIN
6cd56303d275dc5a120e,3320388,UNCERTAIN
8b589267997c086b79ab,3320388,UNCERTAIN
2a314fccfaf7d7935057,3320866,UNCERTAIN
561dd37ca6497415ab0b,3320866,REVERSION
e078188189199173d99b,3320868,UNCERTAIN
f4c040bc3a5eede90e54,3320868,REVERSION
05e71319df1b7dc3cd14,3320872,UNCERTAIN
908125f81efc9d6fddaa,3320872,UNCERTAIN
eed367028542b99901bb,3320875,REVERSION
e6e9cd78a512541fa647,3320875,REVERSION
3ef576bc6905b672e8ff,3320877,UNCERTAIN
e98433811d053015cc91,3320877,REVERSION
656a047d982e20e3fbb9,3320912,UNCERTAIN
47be71d6eff1da91631c,3320917,UNCERTAIN
0f44a1af4d091a5a94c9,3320919,REVERSION
b12b6f4924c67485a456,3320920,REVERSION
c259b72bdc61d104b9d4,3320922,REVERSION
90c5a35553f5dac73c68,3320982,UNCERTAIN
63757d049a18de9d43e1,3320984,REVERSION
c79e170c8b519d429b32,3320989,REVERSION
aff82eba074ae8352c91,3320990,REVERSION
b30bc69fbbef8ff86864,3320991,REVERSION
76524393bd2de3cfcfc6,3321050,UNCERTAIN
7ff040fc38573d7a8d47,3321050,UNCERTAIN
64e160c7ec2dfbefeee4,3321050,UNCERTAIN
62ad24ed1bad9d2f145b,3321051,TREND
ed998a205d0f59aeb788,3321051,TREND
1df4698238858c1d59a0,3321051,UNCERTAIN
8aebbee8836dbe62b514,3321055,TREND
dbda4ecb7ead949c7f36,3321055,UNCERTAIN
17f94fcecba03d92a21e,3321055,UNCERTAIN
