opportunity_id,market_id,is_c0,is_ct,decision_at,reason,detail
2791626_2026-07-05T04:40:16.536989+00:00,2791626,False,False,2026-07-05T04:40:16.536989+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2791690_2026-07-05T04:55:16.070952+00:00,2791690,False,False,2026-07-05T04:55:16.070952+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2791988_2026-07-05T05:10:16.090245+00:00,2791988,True,False,2026-07-05T05:10:16.090245+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2792021_2026-07-05T05:25:15.412078+00:00,2792021,False,False,2026-07-05T05:25:15.412078+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2792053_2026-07-05T05:40:14.611278+00:00,2792053,True,False,2026-07-05T05:40:14.611278+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2792116_2026-07-05T05:55:14.605101+00:00,2792116,False,False,2026-07-05T05:55:14.605101+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2792162_2026-07-05T06:10:16.002384+00:00,2792162,True,False,2026-07-05T06:10:16.002384+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2792213_2026-07-05T06:25:15.528691+00:00,2792213,False,False,2026-07-05T06:25:15.528691+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2792240_2026-07-05T06:40:15.066159+00:00,2792240,True,False,2026-07-05T06:40:15.066159+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2792861_2026-07-05T06:55:16.006636+00:00,2792861,False,False,2026-07-05T06:55:16.006636+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2792913_2026-07-05T07:10:27.936783+00:00,2792913,True,False,2026-07-05T07:10:27.936783+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2792948_2026-07-05T07:25:27.902643+00:00,2792948,False,False,2026-07-05T07:25:27.902643+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2792979_2026-07-05T07:40:03.158823+00:00,2792979,False,False,2026-07-05T07:40:03.158823+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2793055_2026-07-05T07:55:03.240998+00:00,2793055,False,False,2026-07-05T07:55:03.240998+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2793180_2026-07-05T08:10:03.147520+00:00,2793180,True,True,2026-07-05T08:10:03.147520+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2793216_2026-07-05T08:25:01.286511+00:00,2793216,True,False,2026-07-05T08:25:01.286511+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2793253_2026-07-05T08:40:02.691530+00:00,2793253,False,False,2026-07-05T08:40:02.691530+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2793371_2026-07-05T08:55:02.288085+00:00,2793371,True,False,2026-07-05T08:55:02.288085+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2793411_2026-07-05T09:10:01.294400+00:00,2793411,True,False,2026-07-05T09:10:01.294400+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2793522_2026-07-05T09:40:02.736629+00:00,2793522,True,False,2026-07-05T09:40:02.736629+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2793715_2026-07-05T09:55:01.340622+00:00,2793715,False,False,2026-07-05T09:55:01.340622+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2793836_2026-07-05T10:10:03.263676+00:00,2793836,False,False,2026-07-05T10:10:03.263676+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2793867_2026-07-05T10:25:02.219379+00:00,2793867,False,False,2026-07-05T10:25:02.219379+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2793989_2026-07-05T10:40:02.669846+00:00,2793989,True,False,2026-07-05T10:40:02.669846+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2794107_2026-07-05T10:55:02.215933+00:00,2794107,False,False,2026-07-05T10:55:02.215933+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2794273_2026-07-05T11:10:02.194727+00:00,2794273,True,False,2026-07-05T11:10:02.194727+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2794387_2026-07-05T11:25:01.304559+00:00,2794387,True,False,2026-07-05T11:25:01.304559+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2794465_2026-07-05T11:40:02.715497+00:00,2794465,False,False,2026-07-05T11:40:02.715497+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2794549_2026-07-05T11:55:01.543309+00:00,2794549,True,False,2026-07-05T11:55:01.543309+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2794809_2026-07-05T12:10:02.963744+00:00,2794809,True,False,2026-07-05T12:10:02.963744+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2794905_2026-07-05T12:40:02.062442+00:00,2794905,True,False,2026-07-05T12:40:02.062442+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2794991_2026-07-05T12:55:02.523651+00:00,2794991,False,False,2026-07-05T12:55:02.523651+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2795084_2026-07-05T13:10:03.585207+00:00,2795084,False,False,2026-07-05T13:10:03.585207+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2795124_2026-07-05T13:25:02.707500+00:00,2795124,False,False,2026-07-05T13:25:02.707500+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2795177_2026-07-05T13:40:03.132615+00:00,2795177,False,False,2026-07-05T13:40:03.132615+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2795277_2026-07-05T13:55:01.302648+00:00,2795277,False,False,2026-07-05T13:55:01.302648+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2795327_2026-07-05T14:10:01.751253+00:00,2795327,True,False,2026-07-05T14:10:01.751253+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2795404_2026-07-05T14:25:30.327438+00:00,2795404,True,False,2026-07-05T14:25:30.327438+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2795438_2026-07-05T14:40:29.357619+00:00,2795438,False,False,2026-07-05T14:40:29.357619+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2795522_2026-07-05T14:55:30.798183+00:00,2795522,True,True,2026-07-05T14:55:30.798183+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2795571_2026-07-05T15:10:30.896141+00:00,2795571,False,False,2026-07-05T15:10:30.896141+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2795609_2026-07-05T15:25:30.292287+00:00,2795609,True,True,2026-07-05T15:25:30.292287+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2795664_2026-07-05T15:40:30.259116+00:00,2795664,False,False,2026-07-05T15:40:30.259116+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2795766_2026-07-05T15:55:30.266201+00:00,2795766,False,False,2026-07-05T15:55:30.266201+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2796333_2026-07-05T16:10:29.822809+00:00,2796333,True,True,2026-07-05T16:10:29.822809+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2796382_2026-07-05T16:25:28.925098+00:00,2796382,True,False,2026-07-05T16:25:28.925098+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2796451_2026-07-05T16:40:30.716204+00:00,2796451,False,False,2026-07-05T16:40:30.716204+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2796630_2026-07-05T16:55:31.000577+00:00,2796630,False,False,2026-07-05T16:55:31.000577+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2797599_2026-07-05T17:10:30.293561+00:00,2797599,False,False,2026-07-05T17:10:30.293561+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2797678_2026-07-05T17:25:28.862157+00:00,2797678,False,False,2026-07-05T17:25:28.862157+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2797723_2026-07-05T17:40:30.250806+00:00,2797723,True,True,2026-07-05T17:40:30.250806+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2797849_2026-07-05T17:55:29.773820+00:00,2797849,False,False,2026-07-05T17:55:29.773820+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2797893_2026-07-05T18:10:28.872021+00:00,2797893,False,False,2026-07-05T18:10:28.872021+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2797933_2026-07-05T18:25:29.331643+00:00,2797933,False,False,2026-07-05T18:25:29.331643+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2797963_2026-07-05T18:40:30.264791+00:00,2797963,False,False,2026-07-05T18:40:30.264791+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2798157_2026-07-05T18:55:29.354930+00:00,2798157,False,False,2026-07-05T18:55:29.354930+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2798662_2026-07-05T19:10:29.796670+00:00,2798662,True,True,2026-07-05T19:10:29.796670+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2798700_2026-07-05T19:25:30.751248+00:00,2798700,True,False,2026-07-05T19:25:30.751248+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2798753_2026-07-05T19:40:29.398322+00:00,2798753,False,False,2026-07-05T19:40:29.398322+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2799025_2026-07-05T19:55:30.535189+00:00,2799025,True,True,2026-07-05T19:55:30.535189+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2799070_2026-07-05T20:10:31.001217+00:00,2799070,False,False,2026-07-05T20:10:31.001217+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2799106_2026-07-05T20:25:30.950290+00:00,2799106,True,False,2026-07-05T20:25:30.950290+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2799132_2026-07-05T20:40:29.614417+00:00,2799132,False,False,2026-07-05T20:40:29.614417+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2799421_2026-07-05T20:55:29.659689+00:00,2799421,False,False,2026-07-05T20:55:29.659689+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2799590_2026-07-05T21:10:28.877367+00:00,2799590,True,False,2026-07-05T21:10:28.877367+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2799662_2026-07-05T21:25:30.254797+00:00,2799662,False,False,2026-07-05T21:25:30.254797+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2799693_2026-07-05T21:40:29.324085+00:00,2799693,False,False,2026-07-05T21:40:29.324085+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2799755_2026-07-05T21:55:29.332790+00:00,2799755,False,False,2026-07-05T21:55:29.332790+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2800022_2026-07-05T22:10:30.902246+00:00,2800022,True,True,2026-07-05T22:10:30.902246+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2800057_2026-07-05T22:25:30.242220+00:00,2800057,False,False,2026-07-05T22:25:30.242220+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2800077_2026-07-05T22:40:28.859796+00:00,2800077,True,False,2026-07-05T22:40:28.859796+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2800156_2026-07-05T22:55:29.806210+00:00,2800156,False,False,2026-07-05T22:55:29.806210+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2800573_2026-07-05T23:10:29.865467+00:00,2800573,False,False,2026-07-05T23:10:29.865467+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2800651_2026-07-05T23:40:30.285610+00:00,2800651,True,True,2026-07-05T23:40:30.285610+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2800806_2026-07-06T00:10:29.333549+00:00,2800806,True,False,2026-07-06T00:10:29.333549+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2800853_2026-07-06T00:25:28.885095+00:00,2800853,True,True,2026-07-06T00:25:28.885095+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2800888_2026-07-06T00:40:28.930759+00:00,2800888,False,False,2026-07-06T00:40:28.930759+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2800962_2026-07-06T00:55:29.797177+00:00,2800962,False,False,2026-07-06T00:55:29.797177+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2801191_2026-07-06T01:10:30.455964+00:00,2801191,False,False,2026-07-06T01:10:30.455964+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2801222_2026-07-06T01:25:29.328650+00:00,2801222,True,False,2026-07-06T01:25:29.328650+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2801278_2026-07-06T01:40:29.345263+00:00,2801278,False,False,2026-07-06T01:40:29.345263+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2801347_2026-07-06T01:55:28.860878+00:00,2801347,False,False,2026-07-06T01:55:28.860878+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2801393_2026-07-06T02:10:28.916120+00:00,2801393,True,False,2026-07-06T02:10:28.916120+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2801440_2026-07-06T02:25:30.778073+00:00,2801440,False,False,2026-07-06T02:25:30.778073+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2801473_2026-07-06T02:40:29.942598+00:00,2801473,True,False,2026-07-06T02:40:29.942598+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2801538_2026-07-06T02:55:29.804100+00:00,2801538,False,False,2026-07-06T02:55:29.804100+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2801581_2026-07-06T03:10:30.760504+00:00,2801581,True,False,2026-07-06T03:10:30.760504+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2801608_2026-07-06T03:25:29.343142+00:00,2801608,True,False,2026-07-06T03:25:29.343142+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2801648_2026-07-06T03:40:29.842425+00:00,2801648,False,False,2026-07-06T03:40:29.842425+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2801712_2026-07-06T03:55:29.374987+00:00,2801712,False,False,2026-07-06T03:55:29.374987+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2802288_2026-07-06T04:10:29.039932+00:00,2802288,True,False,2026-07-06T04:10:29.039932+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2802323_2026-07-06T04:25:28.922871+00:00,2802323,True,False,2026-07-06T04:25:28.922871+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2802576_2026-07-06T04:40:30.294058+00:00,2802576,False,False,2026-07-06T04:40:30.294058+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2802642_2026-07-06T04:55:31.087244+00:00,2802642,False,False,2026-07-06T04:55:31.087244+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2803448_2026-07-06T05:10:30.105094+00:00,2803448,True,False,2026-07-06T05:10:30.105094+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2803488_2026-07-06T05:25:30.123122+00:00,2803488,True,False,2026-07-06T05:25:30.123122+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2803585_2026-07-06T05:40:30.584871+00:00,2803585,False,False,2026-07-06T05:40:30.584871+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2803694_2026-07-06T05:55:30.649783+00:00,2803694,False,False,2026-07-06T05:55:30.649783+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2803731_2026-07-06T06:10:30.938564+00:00,2803731,True,False,2026-07-06T06:10:30.938564+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2803800_2026-07-06T06:25:31.166381+00:00,2803800,True,False,2026-07-06T06:25:31.166381+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2803821_2026-07-06T06:40:29.419664+00:00,2803821,False,False,2026-07-06T06:40:29.419664+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804249_2026-07-06T06:55:30.055792+00:00,2804249,True,False,2026-07-06T06:55:30.055792+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804283_2026-07-06T07:10:29.988710+00:00,2804283,True,False,2026-07-06T07:10:29.988710+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804315_2026-07-06T07:25:28.875893+00:00,2804315,False,False,2026-07-06T07:25:28.875893+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804352_2026-07-06T07:40:30.456899+00:00,2804352,False,False,2026-07-06T07:40:30.456899+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804516_2026-07-06T08:25:03.226991+00:00,2804516,False,False,2026-07-06T08:25:03.226991+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804582_2026-07-06T08:40:04.852882+00:00,2804582,False,False,2026-07-06T08:40:04.852882+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804613_2026-07-06T08:55:04.436549+00:00,2804613,False,False,2026-07-06T08:55:04.436549+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804651_2026-07-06T09:10:04.118373+00:00,2804651,True,False,2026-07-06T09:10:04.118373+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804685_2026-07-06T09:25:04.196492+00:00,2804685,True,False,2026-07-06T09:25:04.196492+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804766_2026-07-06T09:40:48.654725+00:00,2804766,True,False,2026-07-06T09:40:48.654725+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804830_2026-07-06T09:55:03.680043+00:00,2804830,True,True,2026-07-06T09:55:03.680043+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804947_2026-07-06T10:10:04.067691+00:00,2804947,False,False,2026-07-06T10:10:04.067691+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2804977_2026-07-06T10:25:04.121406+00:00,2804977,False,False,2026-07-06T10:25:04.121406+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2805008_2026-07-06T10:40:05.069349+00:00,2805008,False,False,2026-07-06T10:40:05.069349+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2805050_2026-07-06T10:55:04.218950+00:00,2805050,True,False,2026-07-06T10:55:04.218950+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2805426_2026-07-06T11:10:04.190544+00:00,2805426,False,False,2026-07-06T11:10:04.190544+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2805466_2026-07-06T11:25:03.648713+00:00,2805466,False,False,2026-07-06T11:25:03.648713+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2805489_2026-07-06T11:40:03.152163+00:00,2805489,False,False,2026-07-06T11:40:03.152163+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2805773_2026-07-06T11:55:03.170717+00:00,2805773,True,False,2026-07-06T11:55:03.170717+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2806326_2026-07-06T12:10:03.663830+00:00,2806326,False,False,2026-07-06T12:10:03.663830+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2806367_2026-07-06T12:25:05.318931+00:00,2806367,False,False,2026-07-06T12:25:05.318931+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2806400_2026-07-06T12:40:04.767669+00:00,2806400,True,False,2026-07-06T12:40:04.767669+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2806691_2026-07-06T12:55:03.701055+00:00,2806691,False,False,2026-07-06T12:55:03.701055+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2806724_2026-07-06T13:10:04.636941+00:00,2806724,False,False,2026-07-06T13:10:04.636941+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2806758_2026-07-06T13:25:04.330569+00:00,2806758,True,False,2026-07-06T13:25:04.330569+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2806824_2026-07-06T13:40:04.108585+00:00,2806824,False,False,2026-07-06T13:40:04.108585+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2806883_2026-07-06T13:55:03.631513+00:00,2806883,False,False,2026-07-06T13:55:03.631513+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2806917_2026-07-06T14:10:04.529853+00:00,2806917,False,False,2026-07-06T14:10:04.529853+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2807021_2026-07-06T14:25:05.455678+00:00,2807021,False,False,2026-07-06T14:25:05.455678+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2807048_2026-07-06T14:40:03.574524+00:00,2807048,False,False,2026-07-06T14:40:03.574524+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2807197_2026-07-06T14:55:03.848290+00:00,2807197,True,True,2026-07-06T14:55:03.848290+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2807263_2026-07-06T15:10:05.258844+00:00,2807263,False,False,2026-07-06T15:10:05.258844+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2807296_2026-07-06T15:25:04.552018+00:00,2807296,True,False,2026-07-06T15:25:04.552018+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2807385_2026-07-06T15:40:04.834272+00:00,2807385,True,True,2026-07-06T15:40:04.834272+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2808315_2026-07-06T16:10:06.554700+00:00,2808315,False,False,2026-07-06T16:10:06.554700+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2808341_2026-07-06T16:25:03.633543+00:00,2808341,True,True,2026-07-06T16:25:03.633543+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2808403_2026-07-06T16:40:04.962028+00:00,2808403,False,False,2026-07-06T16:40:04.962028+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2808593_2026-07-06T16:55:05.199572+00:00,2808593,True,True,2026-07-06T16:55:05.199572+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2808615_2026-07-06T17:10:03.086366+00:00,2808615,False,False,2026-07-06T17:10:03.086366+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2808655_2026-07-06T17:25:04.103209+00:00,2808655,False,False,2026-07-06T17:25:04.103209+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2808703_2026-07-06T17:40:04.687122+00:00,2808703,True,False,2026-07-06T17:40:04.687122+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2808767_2026-07-06T17:55:03.756091+00:00,2808767,True,False,2026-07-06T17:55:03.756091+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810161_2026-07-06T18:10:03.543345+00:00,2810161,False,False,2026-07-06T18:10:03.543345+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810246_2026-07-06T18:25:05.176780+00:00,2810246,False,False,2026-07-06T18:25:05.176780+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810271_2026-07-06T18:40:03.105219+00:00,2810271,False,False,2026-07-06T18:40:03.105219+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810309_2026-07-06T18:55:03.154971+00:00,2810309,True,False,2026-07-06T18:55:03.154971+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810349_2026-07-06T19:10:04.603095+00:00,2810349,False,False,2026-07-06T19:10:04.603095+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810412_2026-07-06T19:25:04.104108+00:00,2810412,False,False,2026-07-06T19:25:04.104108+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810452_2026-07-06T19:40:04.000052+00:00,2810452,True,False,2026-07-06T19:40:04.000052+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810528_2026-07-06T19:55:04.231690+00:00,2810528,True,False,2026-07-06T19:55:04.231690+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810581_2026-07-06T20:10:04.714077+00:00,2810581,True,False,2026-07-06T20:10:04.714077+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810627_2026-07-06T20:25:03.144003+00:00,2810627,False,False,2026-07-06T20:25:03.144003+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810695_2026-07-06T20:40:05.165152+00:00,2810695,False,False,2026-07-06T20:40:05.165152+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810727_2026-07-06T20:55:04.886427+00:00,2810727,False,False,2026-07-06T20:55:04.886427+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810760_2026-07-06T21:10:03.814449+00:00,2810760,False,False,2026-07-06T21:10:03.814449+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810801_2026-07-06T21:25:03.401300+00:00,2810801,True,False,2026-07-06T21:25:03.401300+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810847_2026-07-06T21:40:04.882484+00:00,2810847,True,False,2026-07-06T21:40:04.882484+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810878_2026-07-06T21:55:03.154566+00:00,2810878,False,False,2026-07-06T21:55:03.154566+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810905_2026-07-06T22:10:03.113543+00:00,2810905,True,False,2026-07-06T22:10:03.113543+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810952_2026-07-06T22:25:05.121586+00:00,2810952,True,False,2026-07-06T22:25:05.121586+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2810990_2026-07-06T22:40:03.672181+00:00,2810990,False,False,2026-07-06T22:40:03.672181+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2811063_2026-07-06T22:55:04.264444+00:00,2811063,False,False,2026-07-06T22:55:04.264444+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2811185_2026-07-06T23:10:03.649052+00:00,2811185,False,False,2026-07-06T23:10:03.649052+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2811252_2026-07-06T23:40:05.377228+00:00,2811252,True,False,2026-07-06T23:40:05.377228+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2811292_2026-07-06T23:55:05.025967+00:00,2811292,False,False,2026-07-06T23:55:05.025967+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2811348_2026-07-07T00:10:05.263347+00:00,2811348,True,False,2026-07-07T00:10:05.263347+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2811374_2026-07-07T00:25:04.193989+00:00,2811374,False,False,2026-07-07T00:25:04.193989+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2811436_2026-07-07T00:40:03.549035+00:00,2811436,True,False,2026-07-07T00:40:03.549035+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2811495_2026-07-07T00:55:03.193974+00:00,2811495,False,False,2026-07-07T00:55:03.193974+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2811744_2026-07-07T01:10:04.645054+00:00,2811744,True,False,2026-07-07T01:10:04.645054+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
2811765_2026-07-07T01:25:03.132287+00:00,2811765,False,False,2026-07-07T01:25:03.132287+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
