opportunity_id,market_id,asset,calendar_date,decision_at,time_left_min,executable_ask,diagnostic_mid,diagnostic_half_spread,diagnostic_spread_cost,shares,target,gross_pnl,net_pnl,reproduced_net_pnl,historical_fee,historical_net_pnl,scenario_id,scenario_fee,scenario_net_pnl,sign_changed
3637721_2026-08-17T16:55:33.681609+00:00,3637721,BTC,2026-08-17,2026-08-17T16:55:33.681609+00:00,4.44,0.39,0.385,0.0050000000000000044,0.01282050000000001,2.5641,1,1.5641,1.5621,1.562101002,,,0.1% Demonstration Scenario,0.001,1.563101,False
3639347_2026-08-17T18:10:33.100348+00:00,3639347,BTC,2026-08-17,2026-08-17T18:10:33.100348+00:00,4.45,0.24,0.235,0.0050000000000000044,0.020833500000000015,4.1667,1,3.1667,3.1647,3.1646919839999996,,,0.1% Demonstration Scenario,0.001,3.165692,False
3646892_2026-08-17T20:10:33.333254+00:00,3646892,BTC,2026-08-17,2026-08-17T20:10:33.333254+00:00,4.44,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3648631_2026-08-17T22:10:33.027082+00:00,3648631,BTC,2026-08-17,2026-08-17T22:10:33.027082+00:00,4.45,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
3649629_2026-08-17T22:55:34.117219+00:00,3649629,BTC,2026-08-17,2026-08-17T22:55:34.117219+00:00,4.43,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3652461_2026-08-18T01:25:33.067887+00:00,3652461,BTC,2026-08-18,2026-08-18T01:25:33.067887+00:00,4.45,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3653481_2026-08-18T02:55:34.778367+00:00,3653481,BTC,2026-08-18,2026-08-18T02:55:34.778367+00:00,4.42,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3654493_2026-08-18T04:25:34.601262+00:00,3654493,BTC,2026-08-18,2026-08-18T04:25:34.601262+00:00,4.42,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3655180_2026-08-18T04:55:34.368929+00:00,3655180,BTC,2026-08-18,2026-08-18T04:55:34.368929+00:00,4.43,0.32,0.315,0.0050000000000000044,0.015625000000000014,3.125,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3656134_2026-08-18T05:25:16.954732+00:00,3656134,BTC,2026-08-18,2026-08-18T05:25:16.954732+00:00,4.72,0.35,0.345,0.0050000000000000044,0.014285500000000012,2.8571,1,1.8571,1.8551,1.85511503,,,0.1% Demonstration Scenario,0.001,1.8561150000000002,False
3656619_2026-08-18T05:55:35.042161+00:00,3656619,BTC,2026-08-18,2026-08-18T05:55:35.042161+00:00,4.42,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,0,-1.0,-1.002,-1.0020050099999998,,,0.1% Demonstration Scenario,0.001,-1.0010049999999997,False
3658238_2026-08-18T07:25:33.001360+00:00,3658238,BTC,2026-08-18,2026-08-18T07:25:33.001360+00:00,4.45,0.25,0.245,0.0050000000000000044,0.020000000000000018,4.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3658297_2026-08-18T07:40:33.760060+00:00,3658297,BTC,2026-08-18,2026-08-18T07:40:33.760060+00:00,4.44,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,0,-1.0,-1.002,-1.001995992,,,0.1% Demonstration Scenario,0.001,-1.0009959999999998,False
3668034_2026-08-18T12:55:32.630495+00:00,3668034,BTC,2026-08-18,2026-08-18T12:55:32.630495+00:00,4.46,0.22,0.215,0.0050000000000000044,0.02272750000000002,4.5455,0,-1.0,-1.002,-1.00201002,,,0.1% Demonstration Scenario,0.001,-1.0010099999999997,False
3672071_2026-08-18T17:55:33.683173+00:00,3672071,BTC,2026-08-18,2026-08-18T17:55:33.683173+00:00,4.44,0.23,0.225,0.0050000000000000044,0.021739000000000022,4.3478,0,-1.0,-1.002,-1.0019939880000002,,,0.1% Demonstration Scenario,0.001,-1.0009940000000002,False
3682138_2026-08-18T20:10:33.216073+00:00,3682138,BTC,2026-08-18,2026-08-18T20:10:33.216073+00:00,4.45,0.35,0.345,0.0050000000000000044,0.014285500000000012,2.8571,1,1.8571,1.8551,1.85511503,,,0.1% Demonstration Scenario,0.001,1.8561150000000002,False
3686004_2026-08-19T00:25:33.384662+00:00,3686004,BTC,2026-08-19,2026-08-19T00:25:33.384662+00:00,4.44,0.4,0.395,0.0050000000000000044,0.012500000000000011,2.5,1,1.5,1.498,1.498,,,0.1% Demonstration Scenario,0.001,1.499,False
3686953_2026-08-19T01:40:34.102045+00:00,3686953,BTC,2026-08-19,2026-08-19T01:40:34.102045+00:00,4.43,0.26,0.255,0.0050000000000000044,0.01923100000000002,3.8462,0,-1.0,-1.002,-1.0020120240000001,,,0.1% Demonstration Scenario,0.001,-1.001012,False
3687323_2026-08-19T02:25:32.642354+00:00,3687323,BTC,2026-08-19,2026-08-19T02:25:32.642354+00:00,4.46,0.23,0.225,0.0050000000000000044,0.021739000000000022,4.3478,0,-1.0,-1.002,-1.0019939880000002,,,0.1% Demonstration Scenario,0.001,-1.0009940000000002,False
3687924_2026-08-19T03:40:34.339042+00:00,3687924,BTC,2026-08-19,2026-08-19T03:40:34.339042+00:00,4.43,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,0,-1.0,-1.002,-1.001995992,,,0.1% Demonstration Scenario,0.001,-1.0009959999999998,False
3692358_2026-08-19T08:10:34.384266+00:00,3692358,BTC,2026-08-19,2026-08-19T08:10:34.384266+00:00,4.43,0.39,0.385,0.0050000000000000044,0.01282050000000001,2.5641,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3694275_2026-08-19T11:40:32.586009+00:00,3694275,BTC,2026-08-19,2026-08-19T11:40:32.586009+00:00,4.46,0.23,0.225,0.0050000000000000044,0.021739000000000022,4.3478,0,-1.0,-1.002,-1.0019939880000002,,,0.1% Demonstration Scenario,0.001,-1.0009940000000002,False
3695736_2026-08-19T12:25:32.681246+00:00,3695736,BTC,2026-08-19,2026-08-19T12:25:32.681246+00:00,4.46,0.22,0.215,0.0050000000000000044,0.02272750000000002,4.5455,0,-1.0,-1.002,-1.00201002,,,0.1% Demonstration Scenario,0.001,-1.0010099999999997,False
3696442_2026-08-19T12:55:32.137542+00:00,3696442,BTC,2026-08-19,2026-08-19T12:55:32.137542+00:00,4.46,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3706047_2026-08-19T18:55:32.159040+00:00,3706047,BTC,2026-08-19,2026-08-19T18:55:32.159040+00:00,4.46,0.32,0.315,0.0050000000000000044,0.015625000000000014,3.125,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3707401_2026-08-19T19:10:32.566270+00:00,3707401,BTC,2026-08-19,2026-08-19T19:10:32.566270+00:00,4.46,0.32,0.315,0.0050000000000000044,0.015625000000000014,3.125,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3710483_2026-08-19T22:25:34.455720+00:00,3710483,BTC,2026-08-19,2026-08-19T22:25:34.455720+00:00,4.43,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
3711359_2026-08-19T23:55:34.067440+00:00,3711359,BTC,2026-08-19,2026-08-19T23:55:34.067440+00:00,4.43,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,0,-1.0,-1.002,-1.001995992,,,0.1% Demonstration Scenario,0.001,-1.0009959999999998,False
3712910_2026-08-20T00:55:33.194761+00:00,3712910,BTC,2026-08-20,2026-08-20T00:55:33.194761+00:00,4.45,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3713003_2026-08-20T01:10:34.217948+00:00,3713003,BTC,2026-08-20,2026-08-20T01:10:34.217948+00:00,4.43,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3721184_2026-08-20T13:25:09.815643+00:00,3721184,BTC,2026-08-20,2026-08-20T13:25:09.815643+00:00,4.84,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3723803_2026-08-20T15:40:04.293917+00:00,3723803,BTC,2026-08-20,2026-08-20T15:40:04.293917+00:00,4.93,0.22,0.215,0.0050000000000000044,0.02272750000000002,4.5455,0,-1.0,-1.002,-1.00201002,,,0.1% Demonstration Scenario,0.001,-1.0010099999999997,False
3724541_2026-08-20T16:55:05.413468+00:00,3724541,BTC,2026-08-20,2026-08-20T16:55:05.413468+00:00,4.91,0.33,0.325,0.0050000000000000044,0.015151500000000014,3.0303,1,2.0303,2.0283,2.0283010019999996,,,0.1% Demonstration Scenario,0.001,2.029301,False
3724688_2026-08-20T17:10:05.704380+00:00,3724688,BTC,2026-08-20,2026-08-20T17:10:05.704380+00:00,4.9,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
3731192_2026-08-20T21:10:05.432576+00:00,3731192,BTC,2026-08-20,2026-08-20T21:10:05.432576+00:00,4.91,0.33,0.325,0.0050000000000000044,0.015151500000000014,3.0303,1,2.0303,2.0283,2.0283010019999996,,,0.1% Demonstration Scenario,0.001,2.029301,False
3731861_2026-08-20T22:40:05.502326+00:00,3731861,BTC,2026-08-20,2026-08-20T22:40:05.502326+00:00,4.91,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3735099_2026-08-21T02:25:05.736790+00:00,3735099,BTC,2026-08-21,2026-08-21T02:25:05.736790+00:00,4.9,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,1,4.5556,4.5536,4.553591984,,,0.1% Demonstration Scenario,0.001,4.5545919999999995,False
3735529_2026-08-21T03:10:05.757866+00:00,3735529,BTC,2026-08-21,2026-08-21T03:10:05.757866+00:00,4.9,0.26,0.255,0.0050000000000000044,0.01923100000000002,3.8462,1,2.8462,2.8442,2.8441879759999997,,,0.1% Demonstration Scenario,0.001,2.845188,False
3740281_2026-08-21T09:25:05.604617+00:00,3740281,BTC,2026-08-21,2026-08-21T09:25:05.604617+00:00,4.91,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3741530_2026-08-21T09:55:05.392308+00:00,3741530,BTC,2026-08-21,2026-08-21T09:55:05.392308+00:00,4.91,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3745361_2026-08-21T14:10:09.865312+00:00,3745361,BTC,2026-08-21,2026-08-21T14:10:09.865312+00:00,4.84,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3746276_2026-08-21T15:40:09.996650+00:00,3746276,BTC,2026-08-21,2026-08-21T15:40:09.996650+00:00,4.83,0.37,0.365,0.0050000000000000044,0.013513500000000013,2.7027,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3746707_2026-08-21T16:40:09.966761+00:00,3746707,BTC,2026-08-21,2026-08-21T16:40:09.966761+00:00,4.83,0.28,0.275,0.0050000000000000044,0.017857000000000015,3.5714,0,-1.0,-1.002,-1.001991984,,,0.1% Demonstration Scenario,0.001,-1.000992,False
3749341_2026-08-21T18:55:16.292929+00:00,3749341,BTC,2026-08-21,2026-08-21T18:55:16.292929+00:00,4.73,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,1,4.5556,4.5536,4.553591984,,,0.1% Demonstration Scenario,0.001,4.5545919999999995,False
3751849_2026-08-21T21:10:16.493634+00:00,3751849,BTC,2026-08-21,2026-08-21T21:10:16.493634+00:00,4.73,0.21,0.20500000000000002,0.004999999999999977,0.023809499999999886,4.7619,1,3.7619,3.7599,3.759901002,,,0.1% Demonstration Scenario,0.001,3.760901,False
3752289_2026-08-21T22:25:16.523918+00:00,3752289,BTC,2026-08-21,2026-08-21T22:25:16.523918+00:00,4.72,0.25,0.24,0.010000000000000009,0.040000000000000036,4.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3753485_2026-08-21T23:55:16.473438+00:00,3753485,BTC,2026-08-21,2026-08-21T23:55:16.473438+00:00,4.73,0.33,0.325,0.0050000000000000044,0.015151500000000014,3.0303,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3754045_2026-08-22T00:40:16.499497+00:00,3754045,BTC,2026-08-22,2026-08-22T00:40:16.499497+00:00,4.73,0.34,0.335,0.0050000000000000044,0.014706000000000012,2.9412,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3755880_2026-08-22T03:55:16.477532+00:00,3755880,BTC,2026-08-22,2026-08-22T03:55:16.477532+00:00,4.73,0.21,0.20500000000000002,0.004999999999999977,0.023809499999999886,4.7619,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3758852_2026-08-22T07:40:16.493887+00:00,3758852,BTC,2026-08-22,2026-08-22T07:40:16.493887+00:00,4.73,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3759120_2026-08-22T07:55:16.308275+00:00,3759120,BTC,2026-08-22,2026-08-22T07:55:16.308275+00:00,4.73,0.19,0.185,0.0050000000000000044,0.026316000000000023,5.2632,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3759407_2026-08-22T08:40:16.649900+00:00,3759407,BTC,2026-08-22,2026-08-22T08:40:16.649900+00:00,4.72,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,1,8.0909,8.0889,8.088901001999998,,,0.1% Demonstration Scenario,0.001,8.089901,False
3759472_2026-08-22T08:55:16.311642+00:00,3759472,BTC,2026-08-22,2026-08-22T08:55:16.311642+00:00,4.73,0.09,0.08499999999999999,0.0050000000000000044,0.05555550000000005,11.1111,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3759636_2026-08-22T09:40:16.587131+00:00,3759636,BTC,2026-08-22,2026-08-22T09:40:16.587131+00:00,4.72,0.39,0.385,0.0050000000000000044,0.01282050000000001,2.5641,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3760205_2026-08-22T11:25:16.460684+00:00,3760205,BTC,2026-08-22,2026-08-22T11:25:16.460684+00:00,4.73,0.4,0.395,0.0050000000000000044,0.012500000000000011,2.5,1,1.5,1.498,1.498,,,0.1% Demonstration Scenario,0.001,1.499,False
3760785_2026-08-22T12:40:16.294336+00:00,3760785,BTC,2026-08-22,2026-08-22T12:40:16.294336+00:00,4.73,0.19,0.185,0.0050000000000000044,0.026316000000000023,5.2632,1,4.2632,4.2612,4.261191984,,,0.1% Demonstration Scenario,0.001,4.262192,False
3762740_2026-08-22T15:10:03.182291+00:00,3762740,BTC,2026-08-22,2026-08-22T15:10:03.182291+00:00,4.95,0.38,0.375,0.0050000000000000044,0.013158000000000012,2.6316,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3763865_2026-08-22T17:10:43.409324+00:00,3763865,BTC,2026-08-22,2026-08-22T17:10:43.409324+00:00,4.28,0.25,0.245,0.0050000000000000044,0.020000000000000018,4.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3764747_2026-08-22T18:40:43.437199+00:00,3764747,BTC,2026-08-22,2026-08-22T18:40:43.437199+00:00,4.28,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,0,-1.0,-1.002,-1.0020050099999998,,,0.1% Demonstration Scenario,0.001,-1.0010049999999997,False
3764821_2026-08-22T18:55:43.520818+00:00,3764821,BTC,2026-08-22,2026-08-22T18:55:43.520818+00:00,4.27,0.27,0.265,0.0050000000000000044,0.018518500000000018,3.7037,1,2.7037,2.7017,2.7017010019999996,,,0.1% Demonstration Scenario,0.001,2.702701,False
3771542_2026-08-23T01:10:43.454978+00:00,3771542,BTC,2026-08-23,2026-08-23T01:10:43.454978+00:00,4.28,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3772296_2026-08-23T03:25:43.216594+00:00,3772296,BTC,2026-08-23,2026-08-23T03:25:43.216594+00:00,4.28,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3772340_2026-08-23T03:40:43.321365+00:00,3772340,BTC,2026-08-23,2026-08-23T03:40:43.321365+00:00,4.28,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
3773002_2026-08-23T04:10:43.357214+00:00,3773002,BTC,2026-08-23,2026-08-23T04:10:43.357214+00:00,4.28,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,1,9.0,8.998,8.998,,,0.1% Demonstration Scenario,0.001,8.999,False
3774417_2026-08-23T05:10:43.330190+00:00,3774417,BTC,2026-08-23,2026-08-23T05:10:43.330190+00:00,4.28,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3774493_2026-08-23T05:40:43.396746+00:00,3774493,BTC,2026-08-23,2026-08-23T05:40:43.396746+00:00,4.28,0.38,0.375,0.0050000000000000044,0.013158000000000012,2.6316,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3774773_2026-08-23T05:55:43.384125+00:00,3774773,BTC,2026-08-23,2026-08-23T05:55:43.384125+00:00,4.28,0.39,0.385,0.0050000000000000044,0.01282050000000001,2.5641,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3776494_2026-08-23T09:40:43.233666+00:00,3776494,BTC,2026-08-23,2026-08-23T09:40:43.233666+00:00,4.28,0.3,0.295,0.0050000000000000044,0.016666500000000015,3.3333,0,-1.0,-1.002,-1.0019899799999998,,,0.1% Demonstration Scenario,0.001,-1.0009899999999998,False
3782761_2026-08-23T18:55:43.346478+00:00,3782761,BTC,2026-08-23,2026-08-23T18:55:43.346478+00:00,4.28,0.38,0.375,0.0050000000000000044,0.013158000000000012,2.6316,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3783754_2026-08-23T19:10:43.437915+00:00,3783754,BTC,2026-08-23,2026-08-23T19:10:43.437915+00:00,4.28,0.29,0.28500000000000003,0.004999999999999949,0.017241499999999823,3.4483,0,-1.0,-1.002,-1.002007014,,,0.1% Demonstration Scenario,0.001,-1.0010069999999998,False
3786212_2026-08-23T20:10:43.300363+00:00,3786212,BTC,2026-08-23,2026-08-23T20:10:43.300363+00:00,4.28,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3789257_2026-08-23T22:10:43.462890+00:00,3789257,BTC,2026-08-23,2026-08-23T22:10:43.462890+00:00,4.28,0.28,0.275,0.0050000000000000044,0.017857000000000015,3.5714,0,-1.0,-1.002,-1.001991984,,,0.1% Demonstration Scenario,0.001,-1.000992,False
3791083_2026-08-24T01:10:43.383651+00:00,3791083,BTC,2026-08-24,2026-08-24T01:10:43.383651+00:00,4.28,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3791414_2026-08-24T01:55:43.408042+00:00,3791414,BTC,2026-08-24,2026-08-24T01:55:43.408042+00:00,4.28,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3793572_2026-08-24T04:40:43.535551+00:00,3793572,BTC,2026-08-24,2026-08-24T04:40:43.535551+00:00,4.27,0.28,0.275,0.0050000000000000044,0.017857000000000015,3.5714,0,-1.0,-1.002,-1.001991984,,,0.1% Demonstration Scenario,0.001,-1.000992,False
3796043_2026-08-24T05:25:43.318642+00:00,3796043,BTC,2026-08-24,2026-08-24T05:25:43.318642+00:00,4.28,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3799391_2026-08-24T08:55:09.869363+00:00,3799391,BTC,2026-08-24,2026-08-24T08:55:09.869363+00:00,4.84,0.33,0.325,0.0050000000000000044,0.015151500000000014,3.0303,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3807866_2026-08-24T14:25:00.833797+00:00,3807866,BTC,2026-08-24,2026-08-24T14:25:00.833797+00:00,4.99,0.19,0.185,0.0050000000000000044,0.026316000000000023,5.2632,1,4.2632,4.2612,4.261191984,,,0.1% Demonstration Scenario,0.001,4.262192,False
3822032_2026-08-24T20:55:16.776683+00:00,3822032,BTC,2026-08-24,2026-08-24T20:55:16.776683+00:00,4.72,0.26,0.255,0.0050000000000000044,0.01923100000000002,3.8462,1,2.8462,2.8442,2.8441879759999997,,,0.1% Demonstration Scenario,0.001,2.845188,False
3822639_2026-08-24T21:25:16.576081+00:00,3822639,BTC,2026-08-24,2026-08-24T21:25:16.576081+00:00,4.72,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3823806_2026-08-24T22:25:16.853868+00:00,3823806,BTC,2026-08-24,2026-08-24T22:25:16.853868+00:00,4.72,0.34,0.335,0.0050000000000000044,0.014706000000000012,2.9412,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3825405_2026-08-24T22:55:16.557352+00:00,3825405,BTC,2026-08-24,2026-08-24T22:55:16.557352+00:00,4.72,0.34,0.335,0.0050000000000000044,0.014706000000000012,2.9412,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3828605_2026-08-25T01:10:16.593468+00:00,3828605,BTC,2026-08-25,2026-08-25T01:10:16.593468+00:00,4.72,0.27,0.265,0.0050000000000000044,0.018518500000000018,3.7037,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3829039_2026-08-25T01:55:16.638233+00:00,3829039,BTC,2026-08-25,2026-08-25T01:55:16.638233+00:00,4.72,0.22,0.215,0.0050000000000000044,0.02272750000000002,4.5455,1,3.5455,3.5435,3.54348998,,,0.1% Demonstration Scenario,0.001,3.54449,False
3829641_2026-08-25T03:25:16.784279+00:00,3829641,BTC,2026-08-25,2026-08-25T03:25:16.784279+00:00,4.72,0.08,0.07,0.009999999999999995,0.12499999999999994,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3833594_2026-08-25T06:25:16.581879+00:00,3833594,BTC,2026-08-25,2026-08-25T06:25:16.581879+00:00,4.72,0.4,0.395,0.0050000000000000044,0.012500000000000011,2.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3834642_2026-08-25T06:55:16.552580+00:00,3834642,BTC,2026-08-25,2026-08-25T06:55:16.552580+00:00,4.72,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,1,4.8824,4.8804,4.880391983999999,,,0.1% Demonstration Scenario,0.001,4.881391999999999,False
3843125_2026-08-25T13:55:16.710467+00:00,3843125,BTC,2026-08-25,2026-08-25T13:55:16.710467+00:00,4.72,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3850143_2026-08-25T17:10:16.842954+00:00,3850143,BTC,2026-08-25,2026-08-25T17:10:16.842954+00:00,4.72,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3852164_2026-08-25T18:25:16.690469+00:00,3852164,BTC,2026-08-25,2026-08-25T18:25:16.690469+00:00,4.72,0.2,0.195,0.0050000000000000044,0.025000000000000022,5.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3857226_2026-08-25T19:25:16.955674+00:00,3857226,BTC,2026-08-25,2026-08-25T19:25:16.955674+00:00,4.72,0.28,0.275,0.0050000000000000044,0.017857000000000015,3.5714,0,-1.0,-1.002,-1.001991984,,,0.1% Demonstration Scenario,0.001,-1.000992,False
3859659_2026-08-25T20:40:16.517463+00:00,3859659,BTC,2026-08-25,2026-08-25T20:40:16.517463+00:00,4.72,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3860695_2026-08-25T21:55:16.531405+00:00,3860695,BTC,2026-08-25,2026-08-25T21:55:16.531405+00:00,4.72,0.29,0.28500000000000003,0.004999999999999949,0.017241499999999823,3.4483,1,2.4483,2.4463,2.4462929860000004,,,0.1% Demonstration Scenario,0.001,2.4472930000000006,False
3862692_2026-08-25T23:55:16.850712+00:00,3862692,BTC,2026-08-25,2026-08-25T23:55:16.850712+00:00,4.72,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3862798_2026-08-26T00:10:18.748982+00:00,3862798,BTC,2026-08-26,2026-08-26T00:10:18.748982+00:00,4.69,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3865263_2026-08-26T02:10:16.508541+00:00,3865263,BTC,2026-08-26,2026-08-26T02:10:16.508541+00:00,4.72,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
