opportunity_id,market_id,asset,calendar_date,decision_at,time_left_min,best_bid,best_ask,executable_ask,spread,final_outcome,target,is_candidate_price,former_favorite_group,token_regime_CT,token_er,token_sign_flips,token_autocorr,spot_regime_CS,spot_er,spot_regime_CS_short,spot_short_reason,spot_price_at_decision,proxy_strike,proxy_reversion_helps,shares,gross_pnl,taker_fee,net_pnl,cohort_tag,neither_subgroup,variants,execution_sim,exclusion_reason,reproduced_fee,reproduced_net_pnl,new_fee,purchase_cash,settlement_proceeds,new_net_pnl,unknown_fee,gross_positive,net_positive,sign_changed
3373991_2026-08-07T03:10:12.014046+00:00,3373991,BTC,2026-08-07,2026-08-07T03:10:12.014046+00:00,4.8,0.28,0.29,0.29,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.2688,0.6,-0.1524,UNCERTAIN,0.3799,UNCERTAIN,STALE_UNDERLYING,64374.0,64399.88,True,3.4483,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.0020000139999999996,-1.002000014,0.0,1.0000069999999999,0.0,-1.0000069999999999,,False,False,False
3374050_2026-08-07T03:25:14.401615+00:00,3374050,BTC,2026-08-07,2026-08-07T03:25:14.401615+00:00,4.76,0.21,0.22,0.22,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.3084,0.5556,-0.257,TREND,0.7447,UNCERTAIN,STALE_UNDERLYING,64301.99,64336.14,True,4.5455,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.00200002,-1.00200002,0.0,1.0000099999999998,0.0,-1.0000099999999998,,False,False,False
3374195_2026-08-07T03:55:13.717919+00:00,3374195,BTC,2026-08-07,2026-08-07T03:55:13.717919+00:00,4.77,0.11,0.12,0.12,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.2096,0.5455,-0.3888,REVERSION,0.0593,UNCERTAIN,STALE_UNDERLYING,64314.78,64343.33,False,8.3333,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999992,-1.001999992,0.0,0.9999959999999999,0.0,-0.9999959999999999,,False,False,False
3378074_2026-08-07T10:10:10.006649+00:00,3378074,BTC,2026-08-07,2026-08-07T10:10:10.006649+00:00,4.83,0.38,0.39,0.39,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.0843,0.7273,-0.3976,TREND,0.7552,UNCERTAIN,STALE_UNDERLYING,64839.71,64839.32,True,2.5641,1.5641,0.002,1.5621,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.001999998,1.562100002,0.0,0.999999,2.5641,1.564101,,True,True,False
3378186_2026-08-07T10:40:10.547258+00:00,3378186,BTC,2026-08-07,2026-08-07T10:40:10.547258+00:00,4.82,0.1,0.11,0.11,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.3667,1.0,-0.6028,REVERSION,0.0942,UNCERTAIN,STALE_UNDERLYING,64863.69,64895.03,False,9.0909,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
3378678_2026-08-07T11:40:54.072793+00:00,3378678,BTC,2026-08-07,2026-08-07T11:40:54.072793+00:00,4.1,0.08,0.09,0.09,0.01,NO,0,True,PERSISTENT_CHEAP,REVERSION,0.2391,0.625,-0.5253,REVERSION,0.299,UNCERTAIN,STALE_UNDERLYING,65081.21,65084.82,False,11.1111,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
3391005_2026-08-07T22:10:18.969249+00:00,3391005,BTC,2026-08-07,2026-08-07T22:10:18.969249+00:00,4.68,0.36,0.37,0.37,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.0874,0.5,-0.6565,TREND,0.7827,UNCERTAIN,STALE_UNDERLYING,64923.17,64928.02,True,2.7027,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
3393590_2026-08-08T02:10:31.841779+00:00,3393590,BTC,2026-08-08,2026-08-08T02:10:31.841779+00:00,4.47,0.09,0.1,0.1,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.3043,0.4615,-0.3696,TREND,1.0,UNCERTAIN,STALE_UNDERLYING,64900.95,64911.8,True,10.0,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.002,-1.002,0.0,1.0,0.0,-1.0,,False,False,False
3393755_2026-08-08T02:40:43.884741+00:00,3393755,BTC,2026-08-08,2026-08-08T02:40:43.884741+00:00,4.27,0.26,0.27,0.27,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.3985,0.7778,-0.4935,REVERSION,0.3919,UNCERTAIN,STALE_UNDERLYING,64923.99,64929.94,False,3.7037,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0019999980000000002,-1.001999998,0.0,0.9999990000000001,0.0,-0.9999990000000001,,False,False,False
3395312_2026-08-08T05:10:54.237074+00:00,3395312,BTC,2026-08-08,2026-08-08T05:10:54.237074+00:00,4.1,0.3,0.31,0.31,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.2,0.6,-0.2242,TREND,1.0,UNCERTAIN,STALE_UNDERLYING,65000.0,65013.58,True,3.2258,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.001999996,-1.001999996,0.0,0.9999979999999999,0.0,-0.9999979999999999,,False,False,False
3395453_2026-08-08T05:40:56.751067+00:00,3395453,BTC,2026-08-08,2026-08-08T05:40:56.751067+00:00,4.05,0.29,0.3,0.3,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.1429,0.7143,-0.2776,TREND,0.9295,UNCERTAIN,STALE_UNDERLYING,65017.73,65018.63,False,3.3333,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0019999799999999997,-1.00199998,0.0,0.9999899999999999,0.0,-0.9999899999999999,,False,False,False
3396749_2026-08-08T08:10:07.916602+00:00,3396749,BTC,2026-08-08,2026-08-08T08:10:07.916602+00:00,4.87,0.37,0.38,0.38,0.01,YES,1,True,OTHER_TRAJECTORY,REVERSION,0.1818,0.5556,-0.285,QUIET,0.5695538057745789,UNCERTAIN,STALE_UNDERLYING,64958.44,64959.99,False,2.6316,1.6316,0.002,1.6296,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,1.629599984,0.0,1.000008,2.6316,1.6315920000000002,,True,True,False
3397745_2026-08-08T10:55:27.731963+00:00,3397745,BTC,2026-08-08,2026-08-08T10:55:27.731963+00:00,4.54,0.35,0.36,0.36,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.2069,0.5556,-0.3517,QUIET,0.8104956268227094,UNCERTAIN,STALE_UNDERLYING,65010.04,65010.01,True,2.7778,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
3402383_2026-08-08T16:25:43.493353+00:00,3402383,BTC,2026-08-08,2026-08-08T16:25:43.493353+00:00,4.28,0.25,0.26,0.26,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.1736,0.5385,-0.23,QUIET,0.2963800904973735,UNCERTAIN,STALE_UNDERLYING,65086.06,65087.03,True,3.8462,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.0020000240000000004,-1.002000024,0.0,1.0000120000000001,0.0,-1.0000120000000001,,False,False,False
3411430_2026-08-08T23:55:03.305383+00:00,3411430,BTC,2026-08-08,2026-08-08T23:55:03.305383+00:00,4.94,0.3,0.37,0.37,0.07,NO,0,True,FORMER_FAVORITE,REVERSION,0.1224,0.7143,-0.3887,UNCERTAIN,0.4806,UNCERTAIN,STALE_UNDERLYING,64965.29,64970.71,False,2.7027,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
3413237_2026-08-09T01:25:55.316257+00:00,3413237,BTC,2026-08-09,2026-08-09T01:25:55.316257+00:00,4.08,0.01,0.02,0.02,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.377,0.625,-0.2945,REVERSION,0.3907,UNCERTAIN,STALE_UNDERLYING,64943.16,64983.49,False,50.0,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002,-1.002,0.0,1.0,0.0,-1.0,,False,False,False
3416760_2026-08-09T07:10:24.027303+00:00,3416760,BTC,2026-08-09,2026-08-09T07:10:24.027303+00:00,4.6,0.2,0.21,0.21,0.01,NO,0,True,PERSISTENT_CHEAP,REVERSION,0.2222,0.5,-0.243,QUIET,0.2617994100294196,UNCERTAIN,STALE_UNDERLYING,64860.0,64850.0,False,4.7619,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
3418150_2026-08-09T11:25:13.160490+00:00,3418150,BTC,2026-08-09,2026-08-09T11:25:13.160490+00:00,4.78,0.36,0.37,0.37,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.1143,0.5882,-0.3618,TREND,1.0,UNCERTAIN,STALE_UNDERLYING,64978.0,64975.99,False,2.7027,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
3418901_2026-08-09T12:40:05.609481+00:00,3418901,BTC,2026-08-09,2026-08-09T12:40:05.609481+00:00,4.91,0.22,0.23,0.23,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.2775,0.4706,-0.2039,QUIET,0.12010113779983188,UNCERTAIN,STALE_UNDERLYING,64938.53,64942.0,False,4.3478,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0019999880000000003,-1.001999988,0.0,0.9999940000000002,0.0,-0.9999940000000002,,False,False,False
3421043_2026-08-09T15:25:14.953662+00:00,3421043,BTC,2026-08-09,2026-08-09T15:25:14.953662+00:00,4.75,0.27,0.28,0.28,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.2712,0.5714,-0.1041,QUIET,0.6681943171401045,UNCERTAIN,STALE_UNDERLYING,65245.43,65250.7,True,3.5714,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.0019999840000000002,-1.001999984,0.0,0.9999920000000001,0.0,-0.9999920000000001,,False,False,False
3423614_2026-08-09T17:40:29.418552+00:00,3423614,BTC,2026-08-09,2026-08-09T17:40:29.418552+00:00,4.51,0.32,0.34,0.34,0.02,NO,0,True,FORMER_FAVORITE,REVERSION,0.1527,0.4706,-0.116,UNCERTAIN,0.2663,UNCERTAIN,STALE_UNDERLYING,65229.23,65239.16,False,2.9412,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
3434548_2026-08-10T03:10:05.534850+00:00,3434548,BTC,2026-08-10,2026-08-10T03:10:05.534850+00:00,4.91,0.19,0.2,0.2,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.1765,0.625,-0.2265,TREND,0.8308,UNCERTAIN,STALE_UNDERLYING,65073.67,65099.99,True,5.0,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.002,-1.002,0.0,1.0,0.0,-1.0,,False,False,False
3436708_2026-08-10T04:25:05.241371+00:00,3436708,BTC,2026-08-10,2026-08-10T04:25:05.241371+00:00,4.91,0.25,0.26,0.26,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.1977,0.6875,-0.2034,UNCERTAIN,0.5431,UNCERTAIN,STALE_UNDERLYING,65050.29,65071.99,False,3.8462,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0020000240000000004,-1.002000024,0.0,1.0000120000000001,0.0,-1.0000120000000001,,False,False,False
3436847_2026-08-10T04:40:08.818991+00:00,3436847,BTC,2026-08-10,2026-08-10T04:40:08.818991+00:00,4.85,0.06,0.07,0.07,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.234,0.5333,-0.1212,TREND,0.9402,UNCERTAIN,STALE_UNDERLYING,65001.26,65025.53,True,14.2857,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.0019999980000000002,-1.001999998,0.0,0.9999990000000001,0.0,-0.9999990000000001,,False,False,False
3439371_2026-08-10T07:10:28.490088+00:00,3439371,BTC,2026-08-10,2026-08-10T07:10:28.490088+00:00,4.53,0.14,0.15,0.15,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.2394,0.5625,-0.3895,UNCERTAIN,0.2251,UNCERTAIN,STALE_UNDERLYING,65266.0,65299.4,False,6.6667,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0020000099999999995,-1.00200001,0.0,1.0000049999999998,0.0,-1.0000049999999998,,False,False,False
3441811_2026-08-10T09:10:12.070516+00:00,3441811,BTC,2026-08-10,2026-08-10T09:10:12.070516+00:00,4.8,0.06,0.07,0.07,0.01,NO,0,True,PERSISTENT_CHEAP,REVERSION,0.3265,0.5714,-0.3062,REVERSION,0.0138,UNCERTAIN,STALE_UNDERLYING,65223.7,65245.59,False,14.2857,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0019999980000000002,-1.001999998,0.0,0.9999990000000001,0.0,-0.9999990000000001,,False,False,False
3445270_2026-08-10T11:40:21.682781+00:00,3445270,BTC,2026-08-10,2026-08-10T11:40:21.682781+00:00,4.64,0.33,0.34,0.34,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.1617,0.6154,-0.2274,UNCERTAIN,0.4566,UNCERTAIN,STALE_UNDERLYING,65074.5,65079.72,False,2.9412,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
3468551_2026-08-10T19:40:10.954826+00:00,3468551,BTC,2026-08-10,2026-08-10T19:40:10.954826+00:00,4.82,0.09,0.1,0.1,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.3676,0.5625,-0.1019,UNCERTAIN,0.1195,UNCERTAIN,STALE_UNDERLYING,63959.4,64025.88,False,10.0,9.0,0.002,8.998,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002,8.998,0.0,1.0,10.0,9.0,,True,True,False
3470387_2026-08-10T21:25:27.121760+00:00,3470387,BTC,2026-08-10,2026-08-10T21:25:27.121760+00:00,4.55,0.05,0.06,0.06,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.32,0.5333,-0.0769,UNCERTAIN,0.5532,UNCERTAIN,STALE_UNDERLYING,64090.16,64113.83,True,16.6667,15.6667,0.002,15.6647,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.0020000039999999997,15.664699996000001,0.0,1.0000019999999998,16.6667,15.666697999999998,,True,True,False
3471079_2026-08-10T22:25:32.043868+00:00,3471079,BTC,2026-08-10,2026-08-10T22:25:32.043868+00:00,4.47,0.08,0.09,0.09,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.3559,0.5625,-0.2425,REVERSION,0.1794,UNCERTAIN,STALE_UNDERLYING,64012.54,64040.66,False,11.1111,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
3472218_2026-08-10T23:55:25.365895+00:00,3472218,BTC,2026-08-10,2026-08-10T23:55:25.365895+00:00,4.58,0.33,0.34,0.34,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.1404,0.7143,-0.1979,REVERSION,0.3519,UNCERTAIN,STALE_UNDERLYING,63948.0,63968.0,False,2.9412,1.9412,0.002,1.9392,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,1.939199984,0.0,1.000008,2.9412,1.9411919999999998,,True,True,False
3473130_2026-08-11T01:25:04.828188+00:00,3473130,BTC,2026-08-11,2026-08-11T01:25:04.828188+00:00,4.92,0.36,0.37,0.37,0.01,YES,1,True,OTHER_TRAJECTORY,REVERSION,0.0556,0.625,-0.2958,REVERSION,0.0756,UNCERTAIN,STALE_UNDERLYING,64059.19,64061.89,False,2.7027,1.7027,0.002,1.7007,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,1.700700002,0.0,0.999999,2.7027,1.7027010000000002,,True,True,False
3474209_2026-08-11T03:55:30.373374+00:00,3474209,BTC,2026-08-11,2026-08-11T03:55:30.373374+00:00,4.49,0.29,0.3,0.3,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.1776,0.5,-0.2885,REVERSION,0.2707,UNCERTAIN,STALE_UNDERLYING,64122.63,64129.93,True,3.3333,2.3333,0.002,2.3313,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.0019999799999999997,2.33130002,0.0,0.9999899999999999,3.3333,2.33331,,True,True,False
3475503_2026-08-11T04:40:01.918594+00:00,3475503,BTC,2026-08-11,2026-08-11T04:40:01.918594+00:00,4.97,0.21,0.22,0.22,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.3333,0.5,-0.192,TREND,1.0,UNCERTAIN,STALE_UNDERLYING,64100.35,64108.58,True,4.5455,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.00200002,-1.00200002,0.0,1.0000099999999998,0.0,-1.0000099999999998,,False,False,False
3478995_2026-08-11T07:55:00.648472+00:00,3478995,BTC,2026-08-11,2026-08-11T07:55:00.648472+00:00,4.99,0.18,0.19,0.19,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.1609,0.5385,-0.1164,TREND,0.6328,UNCERTAIN,STALE_UNDERLYING,64051.5,64073.26,False,5.2632,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
3486476_2026-08-11T13:55:02.965668+00:00,3486476,BTC,2026-08-11,2026-08-11T13:55:02.965668+00:00,4.95,0.13,0.14,0.14,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.2848,0.5,-0.2014,UNCERTAIN,0.4321,UNCERTAIN,STALE_UNDERLYING,64106.46,64169.73,False,7.1429,6.1429,0.002,6.1409,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0020000120000000002,6.140899988,0.0,1.0000060000000002,7.1429,6.142894,,True,True,False
3492147_2026-08-11T15:55:29.780679+00:00,3492147,BTC,2026-08-11,2026-08-11T15:55:29.780679+00:00,4.5,0.11,0.12,0.12,0.01,YES,1,True,FORMER_FAVORITE,REVERSION,0.3043,0.5833,-0.3662,TREND,0.8252,UNCERTAIN,STALE_UNDERLYING,63488.83,63564.0,True,8.3333,7.3333,0.002,7.3313,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.001999992,7.331300008,0.0,0.9999959999999999,8.3333,7.333304,,True,True,False
3495297_2026-08-11T18:25:39.231385+00:00,3495297,BTC,2026-08-11,2026-08-11T18:25:39.231385+00:00,4.35,0.27,0.28,0.28,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.1959,0.5556,-0.1823,REVERSION,0.1945,UNCERTAIN,STALE_UNDERLYING,63589.34,63589.98,False,3.5714,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0019999840000000002,-1.001999984,0.0,0.9999920000000001,0.0,-0.9999920000000001,,False,False,False
3495453_2026-08-11T18:40:38.145537+00:00,3495453,BTC,2026-08-11,2026-08-11T18:40:38.145537+00:00,4.36,0.02,0.03,0.03,0.01,NO,0,True,OTHER_TRAJECTORY,REVERSION,0.3613,0.6667,-0.4631,TREND,0.9484,UNCERTAIN,STALE_UNDERLYING,63354.15,63475.67,True,33.3333,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
3502994_2026-08-11T23:55:38.820944+00:00,3502994,BTC,2026-08-11,2026-08-11T23:55:38.820944+00:00,4.35,0.1,0.11,0.11,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.3077,0.6923,-0.1646,REVERSION,0.286,UNCERTAIN,STALE_UNDERLYING,63619.99,63639.85,False,9.0909,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.001999998,-1.001999998,0.0,0.999999,0.0,-0.999999,,False,False,False
3505544_2026-08-12T02:55:38.163857+00:00,3505544,BTC,2026-08-12,2026-08-12T02:55:38.163857+00:00,4.36,0.24,0.25,0.25,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.197,0.6667,-0.416,TREND,1.0,UNCERTAIN,STALE_UNDERLYING,63773.7,63778.47,True,4.0,-1.0,0.002,-1.002,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': True}",BLOCKED_DATA,,0.002,-1.002,0.0,1.0,0.0,-1.0,,False,False,False
3505879_2026-08-12T03:55:38.684901+00:00,3505879,BTC,2026-08-12,2026-08-12T03:55:38.684901+00:00,4.36,0.12,0.13,0.13,0.01,YES,1,True,OTHER_TRAJECTORY,REVERSION,0.2449,0.5,-0.0935,UNCERTAIN,0.2811,UNCERTAIN,STALE_UNDERLYING,63788.84,63814.79,False,7.6923,6.6923,0.002,6.6903,CT-only,,"{'C0': True, 'CT': True, 'CS': False, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.0019999980000000002,6.690300002000001,0.0,0.9999990000000001,7.6923,6.6923010000000005,,True,True,False
3506446_2026-08-12T04:10:39.915754+00:00,3506446,BTC,2026-08-12,2026-08-12T04:10:39.915754+00:00,4.33,0.16,0.17,0.17,0.01,NO,0,True,FORMER_FAVORITE,REVERSION,0.2333,0.5385,-0.055,REVERSION,0.0661,UNCERTAIN,STALE_UNDERLYING,63807.55,63835.58,False,5.8824,-1.0,0.002,-1.002,Both,,"{'C0': True, 'CT': True, 'CS': True, 'CS_short': False, 'C1': True, 'CT_plus_canonical_strike': False, 'CT_plus_proxy_strike': False}",BLOCKED_DATA,,0.002000016,-1.002000016,0.0,1.000008,0.0,-1.000008,,False,False,False
