market_id,asset,decision_at,entry_policy,time_left_target,time_left_actual,entry_variant,side,mid_price,best_bid,best_ask,spread,price_bin,region,final_outcome,target,stake_usdc,shares,gross_pnl,fee_status,fee,net_pnl,scenario_fee,scenario_net_pnl,selection_status,skip_reason,recorded_at,calendar_date,hour_utc,weekday
3740276,XRP,2026-08-21T09:18:20.660744+00:00,GRID,12,11.656,YES_FAVORITE,YES,0.66,0.65,0.67,0.020000000000000018,"[0.60,0.70)",favorite,YES,1,1.0,1.492537,0.492537,UNKNOWN,0.0,0.492537,0.02,0.472537,OK,,2026-08-21T09:18:20.660744+00:00,2026-08-21,9,4
3740276,XRP,2026-08-21T09:22:05.514429+00:00,GRID,8,7.908,YES_OUTSIDER,YES,0.48,0.46,0.5,0.03999999999999998,"[0.50,0.60)",near_parity,YES,1,1.0,2.0,1.0,UNKNOWN,0.0,1.0,0.02,0.98,OK,,2026-08-21T09:22:05.514429+00:00,2026-08-21,9,4
3740276,XRP,2026-08-21T09:25:05.435404+00:00,GRID,5,4.909,YES_FAVORITE,YES,0.745,0.71,0.78,0.07000000000000006,"[0.70,0.80)",favorite,YES,1,1.0,1.282051,0.282051,UNKNOWN,0.0,0.282051,0.02,0.262051,OK,,2026-08-21T09:25:05.435404+00:00,2026-08-21,9,4
3740276,XRP,2026-08-21T09:16:50.428734+00:00,FUNNEL,,13.16,NO_OUTSIDER,NO,,,0.46,0.030000000000000027,"[0.40,0.50)",near_parity,,0,1.0,2.173913,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:16:50.428734+00:00,2026-08-21,9,4
3740280,SOL,2026-08-21T09:18:20.739700+00:00,GRID,12,11.654,YES_OUTSIDER,YES,0.43,0.41,0.45,0.040000000000000036,"[0.40,0.50)",near_parity,NO,0,1.0,2.222222,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:18:20.739700+00:00,2026-08-21,9,4
3740280,SOL,2026-08-21T09:22:05.616022+00:00,GRID,8,7.906,YES_OUTSIDER,YES,0.175,0.16,0.19,0.03,"[0.15,0.20)",deep_outsider,NO,0,1.0,5.263158,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:22:05.616022+00:00,2026-08-21,9,4
3740280,SOL,2026-08-21T09:25:05.533809+00:00,GRID,5,4.908,YES_OUTSIDER,YES,0.07,0.04,0.1,0.060000000000000005,"[0.10,0.15)",deep_outsider,NO,0,1.0,10.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:25:05.533809+00:00,2026-08-21,9,4
3740280,SOL,2026-08-21T09:20:05.609281+00:00,FUNNEL,,9.907,NO_FAVORITE,NO,,,0.75,0.03999999999999998,"[0.70,0.80)",favorite,,1,1.0,1.333333,0.333333,UNKNOWN,0.0,0.333333,0.02,0.313333,OK,,2026-08-21T09:20:05.609281+00:00,2026-08-21,9,4
3740281,BTC,2026-08-21T09:18:20.852864+00:00,GRID,12,11.652,YES_OUTSIDER,YES,0.395,0.39,0.4,0.010000000000000009,"[0.40,0.50)",cheap_outsider,NO,0,1.0,2.5,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:18:20.852864+00:00,2026-08-21,9,4
3740281,BTC,2026-08-21T09:22:05.693445+00:00,GRID,8,7.905,YES_OUTSIDER,YES,0.215,0.21,0.22,0.010000000000000009,"[0.20,0.25)",deep_outsider,NO,0,1.0,4.545455,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:22:05.693445+00:00,2026-08-21,9,4
3740281,BTC,2026-08-21T09:25:05.604617+00:00,GRID,5,4.907,YES_OUTSIDER,YES,0.125,0.12,0.13,0.010000000000000009,"[0.10,0.15)",deep_outsider,NO,0,1.0,7.692308,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:25:05.604617+00:00,2026-08-21,9,4
3740281,BTC,2026-08-21T09:20:05.794204+00:00,FUNNEL,,9.903,NO_FAVORITE,NO,,,0.81,0.010000000000000009,"[0.80,0.90)",favorite,,1,1.0,1.234568,0.234568,UNKNOWN,0.0,0.234568,0.02,0.214568,OK,,2026-08-21T09:20:05.794204+00:00,2026-08-21,9,4
3740283,DOGE,2026-08-21T09:18:20.944571+00:00,GRID,12,11.651,YES_OUTSIDER,YES,0.36,0.34,0.38,0.03999999999999998,"[0.35,0.40)",cheap_outsider,NO,0,1.0,2.631579,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:18:20.944571+00:00,2026-08-21,9,4
3740283,DOGE,2026-08-21T09:22:05.789545+00:00,GRID,8,7.904,YES_OUTSIDER,YES,0.2,0.18,0.22,0.04000000000000001,"[0.20,0.25)",deep_outsider,NO,0,1.0,4.545455,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:22:05.789545+00:00,2026-08-21,9,4
3740283,DOGE,2026-08-21T09:25:05.678245+00:00,GRID,5,4.905,YES_OUTSIDER,YES,0.195,0.17,0.22,0.04999999999999999,"[0.20,0.25)",deep_outsider,NO,0,1.0,4.545455,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:25:05.678245+00:00,2026-08-21,9,4
3740283,DOGE,2026-08-21T09:15:05.919940+00:00,FUNNEL,,14.901,YES_OUTSIDER,YES,0.47,,0.47,0.10999999999999999,"[0.40,0.50)",near_parity,,0,1.0,2.12766,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:15:05.919940+00:00,2026-08-21,9,4
3740289,ETH,2026-08-21T09:18:21.025857+00:00,GRID,12,11.65,YES_OUTSIDER,YES,0.315,0.31,0.32,0.010000000000000009,"[0.30,0.35)",cheap_outsider,NO,0,1.0,3.125,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:18:21.025857+00:00,2026-08-21,9,4
3740289,ETH,2026-08-21T09:22:05.865480+00:00,GRID,8,7.902,YES_OUTSIDER,YES,0.165,0.16,0.17,0.010000000000000009,"[0.15,0.20)",deep_outsider,NO,0,1.0,5.882353,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:22:05.865480+00:00,2026-08-21,9,4
3740289,ETH,2026-08-21T09:25:05.752146+00:00,GRID,5,4.904,YES_OUTSIDER,YES,0.055,0.05,0.06,0.009999999999999995,"[0.05,0.10)",deep_outsider,NO,0,1.0,16.666667,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:25:05.752146+00:00,2026-08-21,9,4
3740289,ETH,2026-08-21T09:15:06.083011+00:00,FUNNEL,,14.899,YES_OUTSIDER,YES,0.43,,0.43,0.010000000000000009,"[0.40,0.50)",near_parity,,0,1.0,2.325581,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:15:06.083011+00:00,2026-08-21,9,4
3740684,SOL,2026-08-21T09:33:20.687763+00:00,GRID,12,11.655,YES_FAVORITE,YES,0.74,0.73,0.75,0.020000000000000018,"[0.70,0.80)",favorite,YES,1,1.0,1.333333,0.333333,UNKNOWN,0.0,0.333333,0.02,0.313333,OK,,2026-08-21T09:33:20.687763+00:00,2026-08-21,9,4
3740684,SOL,2026-08-21T09:37:05.422660+00:00,GRID,8,7.91,YES_FAVORITE,YES,0.88,0.87,0.89,0.020000000000000018,"[0.80,0.90)",favorite,YES,1,1.0,1.123596,0.123596,UNKNOWN,0.0,0.123596,0.02,0.103596,OK,,2026-08-21T09:37:05.422660+00:00,2026-08-21,9,4
3740684,SOL,2026-08-21T09:40:05.441654+00:00,GRID,5,4.909,YES_FAVORITE,YES,0.98,0.97,0.99,0.020000000000000018,"[0.90,0.99]",favorite,YES,1,1.0,1.010101,0.010101,UNKNOWN,0.0,0.010101,0.02,-0.009899,OK,,2026-08-21T09:40:05.441654+00:00,2026-08-21,9,4
3740684,SOL,2026-08-21T09:30:05.724971+00:00,FUNNEL,,14.905,NO_OUTSIDER,NO,,,0.49,0.09999999999999998,"[0.40,0.50)",near_parity,,0,1.0,2.040816,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:30:05.724971+00:00,2026-08-21,9,4
3740685,ETH,2026-08-21T09:33:20.768410+00:00,GRID,12,11.654,YES_FAVORITE,YES,0.705,0.7,0.71,0.010000000000000009,"[0.70,0.80)",favorite,YES,1,1.0,1.408451,0.408451,UNKNOWN,0.0,0.408451,0.02,0.388451,OK,,2026-08-21T09:33:20.768410+00:00,2026-08-21,9,4
3740685,ETH,2026-08-21T09:37:05.506627+00:00,GRID,8,7.908,YES_FAVORITE,YES,0.825,0.82,0.83,0.010000000000000009,"[0.80,0.90)",favorite,YES,1,1.0,1.204819,0.204819,UNKNOWN,0.0,0.204819,0.02,0.184819,OK,,2026-08-21T09:37:05.506627+00:00,2026-08-21,9,4
3740685,ETH,2026-08-21T09:40:05.510356+00:00,GRID,5,4.908,YES_FAVORITE,YES,0.95,0.94,0.96,0.020000000000000018,"[0.90,0.99]",favorite,YES,1,1.0,1.041667,0.041667,UNKNOWN,0.0,0.041667,0.02,0.021667,OK,,2026-08-21T09:40:05.510356+00:00,2026-08-21,9,4
3740685,ETH,2026-08-21T09:30:05.878888+00:00,FUNNEL,,14.902,YES_OUTSIDER,YES,0.44,,0.44,0.010000000000000009,"[0.40,0.50)",near_parity,,1,1.0,2.272727,1.272727,UNKNOWN,0.0,1.272727,0.02,1.252727,OK,,2026-08-21T09:30:05.878888+00:00,2026-08-21,9,4
3740689,BTC,2026-08-21T09:33:20.847558+00:00,GRID,12,11.653,YES_FAVORITE,YES,0.705,0.7,0.71,0.010000000000000009,"[0.70,0.80)",favorite,YES,1,1.0,1.408451,0.408451,UNKNOWN,0.0,0.408451,0.02,0.388451,OK,,2026-08-21T09:33:20.847558+00:00,2026-08-21,9,4
3740689,BTC,2026-08-21T09:37:05.581218+00:00,GRID,8,7.907,YES_FAVORITE,YES,0.825,0.82,0.83,0.010000000000000009,"[0.80,0.90)",favorite,YES,1,1.0,1.204819,0.204819,UNKNOWN,0.0,0.204819,0.02,0.184819,OK,,2026-08-21T09:37:05.581218+00:00,2026-08-21,9,4
3740689,BTC,2026-08-21T09:40:05.602474+00:00,GRID,5,4.907,YES_FAVORITE,YES,0.845,0.84,0.85,0.010000000000000009,"[0.80,0.90)",favorite,YES,1,1.0,1.176471,0.176471,UNKNOWN,0.0,0.176471,0.02,0.156471,OK,,2026-08-21T09:40:05.602474+00:00,2026-08-21,9,4
3740689,BTC,2026-08-21T09:31:35.945989+00:00,FUNNEL,,13.401,NO_OUTSIDER,NO,,,0.49,0.009999999999999953,"[0.40,0.50)",near_parity,,0,1.0,2.040816,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:31:35.945989+00:00,2026-08-21,9,4
3740695,XRP,2026-08-21T09:33:20.957338+00:00,GRID,12,11.651,YES_FAVORITE,YES,0.8999999999999999,0.86,0.94,0.07999999999999996,"[0.90,0.99]",favorite,YES,1,1.0,1.06383,0.06383,UNKNOWN,0.0,0.06383,0.02,0.04383,OK,,2026-08-21T09:33:20.957338+00:00,2026-08-21,9,4
3740695,XRP,2026-08-21T09:37:05.673578+00:00,GRID,8,7.905,YES_FAVORITE,YES,0.7649999999999999,0.7,0.83,0.13,"[0.80,0.90)",favorite,YES,1,1.0,1.204819,0.204819,UNKNOWN,0.0,0.204819,0.02,0.184819,OK,,2026-08-21T09:37:05.673578+00:00,2026-08-21,9,4
3740695,XRP,2026-08-21T09:40:05.693059+00:00,GRID,5,4.905,YES_FAVORITE,YES,0.9550000000000001,0.92,0.99,0.06999999999999995,"[0.90,0.99]",favorite,YES,1,1.0,1.010101,0.010101,UNKNOWN,0.0,0.010101,0.02,-0.009899,OK,,2026-08-21T09:40:05.693059+00:00,2026-08-21,9,4
3740695,XRP,2026-08-21T09:30:05.451724+00:00,FUNNEL,,14.909,NO_FAVORITE,NO,,,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,,0,1.0,1.960784,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:30:05.451724+00:00,2026-08-21,9,4
3740697,DOGE,2026-08-21T09:33:21.071564+00:00,GRID,12,11.649,YES_FAVORITE,YES,0.755,0.74,0.77,0.030000000000000027,"[0.70,0.80)",favorite,YES,1,1.0,1.298701,0.298701,UNKNOWN,0.0,0.298701,0.02,0.278701,OK,,2026-08-21T09:33:21.071564+00:00,2026-08-21,9,4
3740697,DOGE,2026-08-21T09:37:05.756009+00:00,GRID,8,7.904,YES_FAVORITE,YES,0.89,0.88,0.9,0.020000000000000018,"[0.90,0.99]",favorite,YES,1,1.0,1.111111,0.111111,UNKNOWN,0.0,0.111111,0.02,0.091111,OK,,2026-08-21T09:37:05.756009+00:00,2026-08-21,9,4
3740697,DOGE,2026-08-21T09:40:05.768143+00:00,GRID,5,4.904,YES_FAVORITE,YES,0.985,0.98,0.99,0.010000000000000009,"[0.90,0.99]",favorite,YES,1,1.0,1.010101,0.010101,UNKNOWN,0.0,0.010101,0.02,-0.009899,OK,,2026-08-21T09:40:05.768143+00:00,2026-08-21,9,4
3740697,DOGE,2026-08-21T09:30:05.588234+00:00,FUNNEL,,14.907,YES_FAVORITE,YES,0.56,,0.56,0.15000000000000002,"[0.50,0.60)",near_parity,,1,1.0,1.785714,0.785714,UNKNOWN,0.0,0.785714,0.02,0.765714,OK,,2026-08-21T09:30:05.588234+00:00,2026-08-21,9,4
3741530,BTC,2026-08-21T09:48:20.610386+00:00,GRID,12,11.656,YES_FAVORITE,YES,0.575,0.57,0.58,0.010000000000000009,"[0.50,0.60)",near_parity,NO,0,1.0,1.724138,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:48:20.610386+00:00,2026-08-21,9,4
3741530,BTC,2026-08-21T09:52:05.494995+00:00,GRID,8,7.908,YES_OUTSIDER,YES,0.365,0.36,0.37,0.010000000000000009,"[0.35,0.40)",cheap_outsider,NO,0,1.0,2.702703,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:52:05.494995+00:00,2026-08-21,9,4
3741530,BTC,2026-08-21T09:55:05.392308+00:00,GRID,5,4.91,YES_OUTSIDER,YES,0.165,0.16,0.17,0.010000000000000009,"[0.15,0.20)",deep_outsider,NO,0,1.0,5.882353,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:55:05.392308+00:00,2026-08-21,9,4
3741530,BTC,2026-08-21T09:45:50.867091+00:00,FUNNEL,,14.152,NO_OUTSIDER,NO,,,0.5,0.009999999999999953,"[0.50,0.60)",near_parity,,1,1.0,2.0,1.0,UNKNOWN,0.0,1.0,0.02,0.98,OK,,2026-08-21T09:45:50.867091+00:00,2026-08-21,9,4
3741533,SOL,2026-08-21T09:48:20.696952+00:00,GRID,12,11.655,YES_FAVORITE,YES,0.645,0.64,0.65,0.010000000000000009,"[0.60,0.70)",favorite,NO,0,1.0,1.538462,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:48:20.696952+00:00,2026-08-21,9,4
3741533,SOL,2026-08-21T09:52:05.578229+00:00,GRID,8,7.907,YES_FAVORITE,YES,0.685,0.68,0.69,0.009999999999999898,"[0.60,0.70)",favorite,NO,0,1.0,1.449275,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:52:05.578229+00:00,2026-08-21,9,4
3741533,SOL,2026-08-21T09:55:05.457974+00:00,GRID,5,4.909,YES_FAVORITE,YES,0.5549999999999999,0.53,0.58,0.04999999999999993,"[0.50,0.60)",near_parity,NO,0,1.0,1.724138,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:55:05.457974+00:00,2026-08-21,9,4
3741533,SOL,2026-08-21T09:45:05.607662+00:00,FUNNEL,,14.907,YES_FAVORITE,YES,0.55,,0.55,0.010000000000000009,"[0.50,0.60)",near_parity,,0,1.0,1.818182,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:45:05.607662+00:00,2026-08-21,9,4
3741538,DOGE,2026-08-21T09:48:20.769837+00:00,GRID,12,11.654,YES_FAVORITE,YES,0.675,0.65,0.7,0.04999999999999993,"[0.70,0.80)",favorite,YES,1,1.0,1.428571,0.428571,UNKNOWN,0.0,0.428571,0.02,0.408571,OK,,2026-08-21T09:48:20.769837+00:00,2026-08-21,9,4
3741538,DOGE,2026-08-21T09:52:05.648308+00:00,GRID,8,7.906,YES_FAVORITE,YES,0.9299999999999999,0.9,0.96,0.05999999999999994,"[0.90,0.99]",favorite,YES,1,1.0,1.041667,0.041667,UNKNOWN,0.0,0.041667,0.02,0.021667,OK,,2026-08-21T09:52:05.648308+00:00,2026-08-21,9,4
3741538,DOGE,2026-08-21T09:55:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
3741538,DOGE,2026-08-21T09:45:05.782308+00:00,FUNNEL,,14.904,YES_FAVORITE,YES,0.57,,0.57,0.14,"[0.50,0.60)",near_parity,,1,1.0,1.754386,0.754386,UNKNOWN,0.0,0.754386,0.02,0.734386,OK,,2026-08-21T09:45:05.782308+00:00,2026-08-21,9,4
3741541,XRP,2026-08-21T09:48:20.856404+00:00,GRID,12,11.652,YES_FAVORITE,YES,0.855,0.82,0.89,0.07000000000000006,"[0.80,0.90)",favorite,YES,1,1.0,1.123596,0.123596,UNKNOWN,0.0,0.123596,0.02,0.103596,OK,,2026-08-21T09:48:20.856404+00:00,2026-08-21,9,4
3741541,XRP,2026-08-21T09:52:05.737473+00:00,GRID,8,7.904,YES_FAVORITE,YES,0.985,0.98,0.99,0.010000000000000009,"[0.90,0.99]",favorite,YES,1,1.0,1.010101,0.010101,UNKNOWN,0.0,0.010101,0.02,-0.009899,OK,,2026-08-21T09:52:05.737473+00:00,2026-08-21,9,4
3741541,XRP,2026-08-21T09:55:05.570212+00:00,GRID,5,4.907,YES_FAVORITE,YES,0.9875,0.985,0.99,0.0050000000000000044,"[0.90,0.99]",favorite,YES,1,1.0,1.010101,0.010101,UNKNOWN,0.0,0.010101,0.02,-0.009899,OK,,2026-08-21T09:55:05.570212+00:00,2026-08-21,9,4
3741541,XRP,2026-08-21T09:45:05.925996+00:00,FUNNEL,,14.901,YES_OUTSIDER,YES,0.48,,0.48,0.010000000000000009,"[0.40,0.50)",near_parity,,1,1.0,2.083333,1.083333,UNKNOWN,0.0,1.083333,0.02,1.063333,OK,,2026-08-21T09:45:05.925996+00:00,2026-08-21,9,4
3741542,ETH,2026-08-21T09:48:20.924205+00:00,GRID,12,11.651,YES_FAVORITE,YES,0.645,0.64,0.65,0.010000000000000009,"[0.60,0.70)",favorite,NO,0,1.0,1.538462,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:48:20.924205+00:00,2026-08-21,9,4
3741542,ETH,2026-08-21T09:52:05.815065+00:00,GRID,8,7.903,YES_FAVORITE,YES,0.605,0.6,0.61,0.010000000000000009,"[0.60,0.70)",favorite,NO,0,1.0,1.639344,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:52:05.815065+00:00,2026-08-21,9,4
3741542,ETH,2026-08-21T09:55:05.641279+00:00,GRID,5,4.906,YES_OUTSIDER,YES,0.335,0.33,0.34,0.010000000000000009,"[0.30,0.35)",cheap_outsider,NO,0,1.0,2.941176,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:55:05.641279+00:00,2026-08-21,9,4
3741542,ETH,2026-08-21T09:45:06.076161+00:00,FUNNEL,,14.899,YES_OUTSIDER,YES,0.43,,0.43,0.030000000000000027,"[0.40,0.50)",near_parity,,0,1.0,2.325581,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T09:45:06.076161+00:00,2026-08-21,9,4
3741677,SOL,2026-08-21T10:03:20.664279+00:00,GRID,12,11.656,YES_OUTSIDER,YES,0.31,0.29,0.33,0.040000000000000036,"[0.30,0.35)",cheap_outsider,NO,0,1.0,3.030303,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:03:20.664279+00:00,2026-08-21,10,4
3741677,SOL,2026-08-21T10:07:05.638170+00:00,GRID,8,7.906,YES_OUTSIDER,YES,0.13,0.12,0.14,0.020000000000000018,"[0.10,0.15)",deep_outsider,NO,0,1.0,7.142857,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:07:05.638170+00:00,2026-08-21,10,4
3741677,SOL,2026-08-21T10:10:05.433730+00:00,GRID,5,4.909,YES_OUTSIDER,YES,0.045,0.04,0.05,0.010000000000000002,"[0.05,0.10)",deep_outsider,NO,0,1.0,20.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:10:05.433730+00:00,2026-08-21,10,4
3741677,SOL,2026-08-21T10:00:05.774021+00:00,FUNNEL,,14.904,NO_FAVORITE,NO,,,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,,1,1.0,1.960784,0.960784,UNKNOWN,0.0,0.960784,0.02,0.940784,OK,,2026-08-21T10:00:05.774021+00:00,2026-08-21,10,4
3741681,ETH,2026-08-21T10:03:20.740203+00:00,GRID,12,11.654,YES_OUTSIDER,YES,0.315,0.31,0.32,0.010000000000000009,"[0.30,0.35)",cheap_outsider,NO,0,1.0,3.125,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:03:20.740203+00:00,2026-08-21,10,4
3741681,ETH,2026-08-21T10:07:05.706024+00:00,GRID,8,7.905,YES_OUTSIDER,YES,0.275,0.27,0.28,0.010000000000000009,"[0.25,0.30)",deep_outsider,NO,0,1.0,3.571429,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:07:05.706024+00:00,2026-08-21,10,4
3741681,ETH,2026-08-21T10:10:05.515641+00:00,GRID,5,4.908,YES_OUTSIDER,YES,0.245,0.24,0.25,0.010000000000000009,"[0.25,0.30)",deep_outsider,NO,0,1.0,4.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:10:05.515641+00:00,2026-08-21,10,4
3741681,ETH,2026-08-21T10:00:05.950797+00:00,FUNNEL,,14.901,NO_OUTSIDER,NO,,,0.45,0.010000000000000009,"[0.40,0.50)",near_parity,,1,1.0,2.222222,1.222222,UNKNOWN,0.0,1.222222,0.02,1.202222,OK,,2026-08-21T10:00:05.950797+00:00,2026-08-21,10,4
3741684,DOGE,2026-08-21T10:03:20.826939+00:00,GRID,12,11.653,YES_FAVORITE,YES,0.51,0.45,0.57,0.11999999999999994,"[0.50,0.60)",near_parity,NO,0,1.0,1.754386,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:03:20.826939+00:00,2026-08-21,10,4
3741684,DOGE,2026-08-21T10:07:05.775139+00:00,GRID,8,7.904,YES_OUTSIDER,YES,0.215,0.19,0.24,0.04999999999999999,"[0.20,0.25)",deep_outsider,NO,0,1.0,4.166667,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:07:05.775139+00:00,2026-08-21,10,4
3741684,DOGE,2026-08-21T10:10:05.614137+00:00,GRID,5,4.906,YES_OUTSIDER,YES,0.165,0.14,0.19,0.04999999999999999,"[0.15,0.20)",deep_outsider,NO,0,1.0,5.263158,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:10:05.614137+00:00,2026-08-21,10,4
3741684,DOGE,2026-08-21T10:00:06.092626+00:00,FUNNEL,,14.898,NO_FAVORITE,NO,,,0.55,0.07,"[0.50,0.60)",near_parity,,1,1.0,1.818182,0.818182,UNKNOWN,0.0,0.818182,0.02,0.798182,OK,,2026-08-21T10:00:06.092626+00:00,2026-08-21,10,4
3741686,XRP,2026-08-21T10:03:20.978705+00:00,GRID,12,11.65,YES_OUTSIDER,YES,0.45499999999999996,0.42,0.49,0.07,"[0.40,0.50)",near_parity,NO,0,1.0,2.040816,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:03:20.978705+00:00,2026-08-21,10,4
3741686,XRP,2026-08-21T10:07:05.922691+00:00,GRID,8,7.901,YES_OUTSIDER,YES,0.015,0.01,0.02,0.01,"[0.01,0.05)",deep_outsider,NO,0,1.0,50.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:07:05.922691+00:00,2026-08-21,10,4
3741686,XRP,2026-08-21T10:10:05.760155+00:00,GRID,5,4.904,YES_OUTSIDER,YES,0.014499999999999999,0.01,0.019,0.009,"[0.01,0.05)",deep_outsider,NO,0,1.0,52.631579,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:10:05.760155+00:00,2026-08-21,10,4
3741686,XRP,2026-08-21T10:00:05.630262+00:00,FUNNEL,,14.906,YES_OUTSIDER,YES,0.5,,0.5,0.14,"[0.50,0.60)",near_parity,,0,1.0,2.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:00:05.630262+00:00,2026-08-21,10,4
3741687,BTC,2026-08-21T10:03:20.906161+00:00,GRID,12,11.652,YES_OUTSIDER,YES,0.405,0.4,0.41,0.009999999999999953,"[0.40,0.50)",near_parity,YES,1,1.0,2.439024,1.439024,UNKNOWN,0.0,1.439024,0.02,1.419024,OK,,2026-08-21T10:03:20.906161+00:00,2026-08-21,10,4
3741687,BTC,2026-08-21T10:07:05.856057+00:00,GRID,8,7.902,YES_OUTSIDER,YES,0.295,0.29,0.3,0.010000000000000009,"[0.30,0.35)",deep_outsider,YES,1,1.0,3.333333,2.333333,UNKNOWN,0.0,2.333333,0.02,2.313333,OK,,2026-08-21T10:07:05.856057+00:00,2026-08-21,10,4
3741687,BTC,2026-08-21T10:10:05.687058+00:00,GRID,5,4.905,YES_OUTSIDER,YES,0.475,0.47,0.48,0.010000000000000009,"[0.40,0.50)",near_parity,YES,1,1.0,2.083333,1.083333,UNKNOWN,0.0,1.083333,0.02,1.063333,OK,,2026-08-21T10:10:05.687058+00:00,2026-08-21,10,4
3741687,BTC,2026-08-21T10:00:05.492830+00:00,FUNNEL,,14.908,NO_OUTSIDER,NO,,,0.47,0.010000000000000009,"[0.40,0.50)",near_parity,,0,1.0,2.12766,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:00:05.492830+00:00,2026-08-21,10,4
3741915,BTC,2026-08-21T10:18:20.613016+00:00,GRID,12,11.656,YES_FAVORITE,YES,0.655,0.65,0.66,0.010000000000000009,"[0.60,0.70)",favorite,NO,0,1.0,1.515152,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:18:20.613016+00:00,2026-08-21,10,4
3741915,BTC,2026-08-21T10:22:05.762484+00:00,GRID,8,7.904,YES_OUTSIDER,YES,0.405,0.4,0.41,0.009999999999999953,"[0.40,0.50)",near_parity,NO,0,1.0,2.439024,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-08-21T10:22:05.762484+00:00,2026-08-21,10,4
