asset,status,pnl,strategy_type,amount_usdc,executed_price,outcome_bought
BTC,SUCCESS,0.23459770114942535,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.57,0.87,NO
ETH,SUCCESS,0.3706172839506172,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.58,0.81,NO
ETH,SUCCESS,0.9600000000000004,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",2.24,0.7,YES
SOL,SUCCESS,2.7022222222222223,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.52,0.36,YES
XRP,SUCCESS,0.4173417721518986,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.57,0.79,NO
ETH,SUCCESS,-1.2804,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.32,0.34,YES
SOL,SUCCESS,-1.02,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.02,0.04,YES
SOL,SUCCESS,-2.74,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.74,0.44,YES
ETH,SUCCESS,-4.07,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",4.07,0.36,YES
BTC,SUCCESS,2.9033333333333333,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.43,0.33,YES
XRP,SUCCESS,3.84,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.28,0.25,YES
XRP,SUCCESS,-1.43,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.43,0.3,YES
DOGE,SUCCESS,-2.06,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.06,0.21,YES
SOL,SUCCESS,2.1794594594594594,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.28,0.37,NO
SOL,SUCCESS,-2.96,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.96,0.41,NO
BTC,SUCCESS,-1.39,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.39,0.25,YES
SOL,SUCCESS,-2.98,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.98,0.17,YES
ETH,SUCCESS,-1.59,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.59,0.27,YES
SOL,SUCCESS,3.01695652173913,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.57,0.46,YES
XRP,SUCCESS,-1.67,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.67,0.32,NO
BTC,SUCCESS,-1.94,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.94,0.25,NO
SOL,SUCCESS,-2.17,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.17,0.41,YES
DOGE,SUCCESS,-1.83,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.83,0.14,YES
XRP,SUCCESS,-2.79,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.79,0.031,YES
XRP,SUCCESS,-2.5,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.5,0.25,YES
DOGE,SUCCESS,-1.1,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.1,0.24,NO
ETH,SUCCESS,-1.54,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.54,0.43,NO
BTC,SUCCESS,0.16767441860465127,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.03,0.86,NO
DOGE,SUCCESS,-4.5885,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",6.28,0.26,YES
ETH,SUCCESS,-1.52,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.52,0.81,NO
XRP,SUCCESS,-1.48,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.48,0.42,YES
ETH,SUCCESS,-1.27,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.27,0.38,YES
DOGE,SUCCESS,-1.37,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.37,0.3,YES
XRP,SUCCESS,3.0860606060606055,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.52,0.33,YES
ETH,SUCCESS,0.39607594936708845,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.49,0.79,YES
XRP,SUCCESS,0.18395348837209302,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.13,0.86,YES
BTC,SUCCESS,0.3106493506493506,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.04,0.77,YES
DOGE,SUCCESS,-1.09,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.09,0.04,YES
SOL,SUCCESS,-1.18,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.18,0.04,YES
XRP,SUCCESS,-1.21,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.21,0.79,NO
SOL,SUCCESS,-2.81,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.81,0.03,YES
DOGE,SUCCESS,2.5462068965517246,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.04,0.29,YES
BTC,SUCCESS,1.855945945945946,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.09,0.37,YES
XRP,SUCCESS,-3.85,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",3.85,0.26,NO
SOL,SUCCESS,0.15555555555555545,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.4,0.9,YES
SOL,SUCCESS,3.3133333333333335,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.42,0.3,NO
BTC,SUCCESS,-1.2,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.2,0.4,NO
ETH,SUCCESS,0.6218918918918921,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.77,0.74,NO
SOL,SUCCESS,-1.09,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.09,0.37,NO
SOL,SUCCESS,-1.31,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.31,0.35,YES
ETH,SUCCESS,0.5662025316455694,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",2.13,0.79,YES
XRP,SUCCESS,0.27209876543209854,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.16,0.81,NO
BTC,SUCCESS,0.2002298850574713,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.34,0.87,NO
XRP,SUCCESS,-1.51,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.51,0.33,YES
ETH,SUCCESS,0.18681818181818177,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.37,0.88,NO
DOGE,SUCCESS,-9.73,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",9.73,0.44,YES
XRP,SUCCESS,1.261351351351351,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",3.59,0.74,NO
DOGE,SUCCESS,-3.674,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",3.84,0.23,YES
BTC,SUCCESS,1.5414,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.18,0.29,NO
DOGE,SUCCESS,10.1835,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",8.03,0.44,NO
DOGE,SUCCESS,9.8604,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",9.9,0.45,NO
SOL,SUCCESS,-2.3732,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",3,0.43,YES
SOL,SUCCESS,-2.79,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.79,0.4,NO
XRP,SUCCESS,-0.726,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.15,0.87,YES
DOGE,SUCCESS,-2.6076,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.67,0.42,YES
DOGE,SUCCESS,-0.7568,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.48,0.86,YES
ETH,SUCCESS,-0.931,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.6,0.84,YES
DOGE,SUCCESS,-1.3608,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.41,0.28,YES
XRP,SUCCESS,-1.3248,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.36,0.37,YES
SOL,SUCCESS,-1.8,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.8,0.44,NO
BTC,SUCCESS,-1.01,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.01,0.46,NO
BTC,SUCCESS,0.23908045977011505,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.6,0.87,YES
ETH,SUCCESS,0.5167532467532467,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.73,0.77,NO
BTC,SUCCESS,0.46666666666666656,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.4,0.75,NO
XRP,SUCCESS,-2.808,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",3.23,0.23,YES
SOL,SUCCESS,0.11444444444444435,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,ml_trend",1.03,0.9,YES
