opportunity_id,net_pnl,reproduced_net_pnl,new_net_pnl,sign_changed
2750279_2026-07-02T02:10:34.809985+00:00,-1.002,-1.002,-1.001,False
2750338_2026-07-02T02:25:35.944952+00:00,0.3138,0.31379998400000003,0.3147919920000001,False
2750362_2026-07-02T02:40:34.367274+00:00,0.0132,0.013200056,0.01422802800000002,False
2750449_2026-07-02T02:55:35.816721+00:00,1.1257,1.1256999619999999,1.126680981,False
2750522_2026-07-02T03:10:34.884278+00:00,0.9211,0.921099976,0.9220879879999999,False
2750560_2026-07-02T03:25:35.896086+00:00,51.6296,51.629599999199996,51.630599599600004,False
2750594_2026-07-02T03:40:34.909251+00:00,0.0184,0.018400016,0.01940800799999998,False
2750703_2026-07-02T03:55:34.368730+00:00,0.0289,0.028900054,0.029927027000000037,False
2751404_2026-07-02T04:10:35.484719+00:00,-1.002,-1.002,-1.001,False
2751441_2026-07-02T04:25:35.892961+00:00,-1.002,-1.002000004,-1.001002002,False
2751528_2026-07-02T04:40:34.946494+00:00,-1.002,-1.002,-1.001,False
2751596_2026-07-02T04:55:34.413858+00:00,0.1091,0.10910002,0.11011000999999992,False
2753335_2026-07-02T05:10:34.814933+00:00,0.4266,0.42659996,0.4275799800000002,False
2753358_2026-07-02T05:25:34.378693+00:00,-1.002,-1.002000004,-1.001002002,False
2753397_2026-07-02T05:40:36.400234+00:00,-1.002,-1.001999998,-1.000998999,False
2753490_2026-07-02T05:55:35.270411+00:00,-1.002,-1.00200002,-1.00101001,False
2753523_2026-07-02T06:10:29.662279+00:00,-1.002,-1.001999998,-1.0009989990000001,False
2753550_2026-07-02T06:25:29.181106+00:00,0.0733,0.073299942,0.07427097099999987,False
2753586_2026-07-02T06:40:13.935483+00:00,0.0506,0.05060006,0.05163003000000006,False
2754009_2026-07-02T06:55:13.578679+00:00,-1.002,-1.0019999998,-1.0009998999,False
2754047_2026-07-02T07:10:13.969302+00:00,-1.002,-1.00200002,-1.0010100100000001,False
2754100_2026-07-02T07:40:12.670888+00:00,-1.002,-1.001999998,-1.000998999,False
2754193_2026-07-02T07:55:14.525985+00:00,0.7837,0.7837000159999999,0.784708008,False
2754235_2026-07-02T08:10:11.059240+00:00,0.003,0.00300005,0.004025025000000057,False
2754261_2026-07-02T08:25:09.169064+00:00,0.1091,0.10910002,0.11011000999999992,False
2754301_2026-07-02T08:40:55.174032+00:00,0.0289,0.028900054,0.029927027000000037,False
2754391_2026-07-02T08:55:41.866777+00:00,0.0506,0.05060006,0.05163003000000006,False
2754431_2026-07-02T09:10:40.808212+00:00,-1.002,-1.001999998,-1.000998999,False
2754776_2026-07-02T10:10:06.692821+00:00,10.1091,10.109100002,10.110101001,False
2754930_2026-07-02T10:40:01.556287+00:00,-1.002,-1.001999968,-1.0009839839999999,False
2755017_2026-07-02T10:55:03.414774+00:00,0.0733,0.073299942,0.07427097099999987,False
2755397_2026-07-02T11:10:36.248481+00:00,0.3138,0.31379998400000003,0.3147919920000001,False
2755435_2026-07-02T11:25:37.245185+00:00,0.3679,0.36789994600000003,0.3688729729999999,False
2755579_2026-07-02T11:40:37.211288+00:00,1.379,1.37899996,1.3799799799999999,False
2755912_2026-07-02T12:10:37.176266+00:00,-1.002,-1.001999988,-1.000993994,False
2755953_2026-07-02T12:25:37.907475+00:00,-1.002,-1.001999998,-1.000998999,False
2755981_2026-07-02T12:40:37.880041+00:00,0.6373,0.637300054,0.638327027,False
2756097_2026-07-02T12:55:36.933987+00:00,0.0289,0.028900054,0.029927027000000037,False
2756184_2026-07-02T13:10:38.041106+00:00,0.1474,0.147400044,0.14842202200000004,False
2756238_2026-07-02T13:25:36.758942+00:00,0.0081,0.008100002,0.009101001000000027,False
2756274_2026-07-02T13:40:38.321088+00:00,0.085,0.08499991999999999,0.08595995999999993,False
2756340_2026-07-02T13:55:35.822720+00:00,-1.002,-1.002,-1.001,False
2756390_2026-07-02T14:10:37.228868+00:00,1.379,1.37899996,1.3799799799999999,False
2756535_2026-07-02T14:25:36.986322+00:00,-1.002,-1.002,-1.001,False
2756567_2026-07-02T14:40:36.274547+00:00,-1.002,-1.001999988,-1.000993994,False
2756650_2026-07-02T14:55:37.354591+00:00,0.1745,0.17449995,0.17547497499999995,False
2757665_2026-07-02T15:10:36.995609+00:00,-1.002,-1.002000004,-1.001002002,False
2757715_2026-07-02T15:25:36.571203+00:00,0.1608,0.160799984,0.16179199200000005,False
2757764_2026-07-02T15:40:37.642738+00:00,-1.002,-1.002000052,-1.0010260260000001,False
2757884_2026-07-02T15:55:36.822218+00:00,-1.002,-1.001999998,-1.0009989990000001,False
2758296_2026-07-02T16:10:36.331721+00:00,0.4686,0.468599984,0.4695919919999999,False
2758485_2026-07-02T16:25:37.732391+00:00,-1.002,-1.0019999992,-1.0009995996,False
2758527_2026-07-02T16:40:36.711614+00:00,0.0184,0.018400016,0.01940800799999998,False
2758619_2026-07-02T16:55:37.133560+00:00,0.002,0.002000032,0.00301601600000002,False
2759181_2026-07-02T17:10:35.793366+00:00,0.4473,0.447299966,0.4482829830000001,False
2759251_2026-07-02T17:25:35.796314+00:00,0.1608,0.160799984,0.16179199200000005,False
2759386_2026-07-02T17:40:37.324208+00:00,-1.002,-1.001999998,-1.0009989990000001,False
2759463_2026-07-02T17:55:37.241511+00:00,-1.002,-1.001999998,-1.0009989990000001,False
2759874_2026-07-02T18:10:37.740979+00:00,0.0071,0.0070999638,0.008081881899999976,False
2759997_2026-07-02T18:25:35.789104+00:00,2.998,2.998,2.999,False
2760040_2026-07-02T18:40:35.826090+00:00,-1.002,-1.002,-1.001,False
2760135_2026-07-02T18:55:36.701597+00:00,-1.002,-1.002,-1.001,False
2760376_2026-07-02T19:25:35.798629+00:00,-1.002,-1.0019999998,-1.0009998998999998,False
2760417_2026-07-02T19:40:35.824446+00:00,-1.002,-1.001999998,-1.000998999,False
2760513_2026-07-02T19:55:35.800614+00:00,-1.002,-1.002000024,-1.0010120120000001,False
2760664_2026-07-02T20:10:37.812098+00:00,-1.002,-1.001999996,-1.0009979979999999,False
2760717_2026-07-02T20:25:36.813501+00:00,-1.002,-1.001999998,-1.000998999,False
2760792_2026-07-02T20:40:36.760832+00:00,-1.002,-1.002000024,-1.0010120120000001,False
2760933_2026-07-02T20:55:36.261078+00:00,0.0733,0.073299942,0.07427097099999987,False
2760981_2026-07-02T21:10:36.774810+00:00,-1.002,-1.002,-1.001,False
2761017_2026-07-02T21:25:37.662363+00:00,0.4686,0.468599984,0.4695919919999999,False
2761065_2026-07-02T21:40:37.623613+00:00,-1.002,-1.001999968,-1.0009839839999999,False
2761174_2026-07-02T21:55:38.156092+00:00,0.3679,0.36789994600000003,0.3688729729999999,False
2761472_2026-07-02T22:10:36.080533+00:00,-1.002,-1.001999998,-1.000998999,False
2761524_2026-07-02T22:25:37.174013+00:00,-1.002,-1.00200002,-1.0010100100000001,False
2761647_2026-07-02T22:55:36.132777+00:00,-1.002,-1.002000016,-1.0010080080000001,False
2763211_2026-07-02T23:10:36.440660+00:00,-1.002,-1.002,-1.001,False
2763260_2026-07-02T23:25:35.827697+00:00,0.0081,0.008100002,0.009101001000000027,False
2763309_2026-07-02T23:40:37.610778+00:00,-1.002,-1.002000016,-1.0010080080000001,False
2763370_2026-07-02T23:55:36.435290+00:00,0.0143,0.014299921599999998,0.015260760799999964,False
2763419_2026-07-03T00:10:36.416744+00:00,-1.002,-1.002,-1.001,False
2763456_2026-07-03T00:25:37.072545+00:00,-1.002,-1.001999998,-1.000998999,False
2763497_2026-07-03T00:40:36.980301+00:00,0.1474,0.147400044,0.14842202200000004,False
2763568_2026-07-03T00:55:36.363101+00:00,-1.002,-1.002000016,-1.0010080080000001,False
2763640_2026-07-03T01:25:36.907335+00:00,-1.002,-1.002000016,-1.0010080080000001,False
2763679_2026-07-03T01:40:38.014562+00:00,0.0081,0.008100002,0.009101001000000027,False
2763736_2026-07-03T01:55:35.830278+00:00,-1.002,-1.002000014,-1.001007007,False
2763970_2026-07-03T02:10:35.861071+00:00,-1.002,-1.00200005,-1.001025025,False
2763999_2026-07-03T02:25:36.384304+00:00,-1.002,-1.00199998,-1.0009899899999999,False
