opportunity_id,market_id,asset,calendar_date,decision_at,time_left_min,executable_ask,diagnostic_mid,diagnostic_half_spread,diagnostic_spread_cost,shares,target,gross_pnl,net_pnl,reproduced_net_pnl,historical_fee,historical_net_pnl,scenario_id,scenario_fee,scenario_net_pnl,sign_changed
3234358_2026-08-01T00:55:12.328747+00:00,3234358,BTC,2026-08-01,2026-08-01T00:55:12.328747+00:00,4.79,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3234658_2026-08-01T01:25:14.110270+00:00,3234658,BTC,2026-08-01,2026-08-01T01:25:14.110270+00:00,4.76,0.4,0.395,0.0050000000000000044,0.012500000000000011,2.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3234983_2026-08-01T01:55:12.129187+00:00,3234983,BTC,2026-08-01,2026-08-01T01:55:12.129187+00:00,4.8,0.37,0.365,0.0050000000000000044,0.013513500000000013,2.7027,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3235397_2026-08-01T02:55:13.675008+00:00,3235397,BTC,2026-08-01,2026-08-01T02:55:13.675008+00:00,4.77,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3235439_2026-08-01T03:10:11.913691+00:00,3235439,BTC,2026-08-01,2026-08-01T03:10:11.913691+00:00,4.8,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3236041_2026-08-01T03:40:56.864476+00:00,3236041,BTC,2026-08-01,2026-08-01T03:40:56.864476+00:00,4.05,0.19,0.185,0.0050000000000000044,0.026316000000000023,5.2632,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3237617_2026-08-01T05:25:15.968299+00:00,3237617,BTC,2026-08-01,2026-08-01T05:25:15.968299+00:00,4.73,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3237649_2026-08-01T05:40:16.349082+00:00,3237649,BTC,2026-08-01,2026-08-01T05:40:16.349082+00:00,4.73,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3238170_2026-08-01T07:25:57.537550+00:00,3238170,BTC,2026-08-01,2026-08-01T07:25:57.537550+00:00,4.04,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3238206_2026-08-01T07:40:59.566081+00:00,3238206,BTC,2026-08-01,2026-08-01T07:40:59.566081+00:00,4.01,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3238780_2026-08-01T09:55:16.710579+00:00,3238780,BTC,2026-08-01,2026-08-01T09:55:16.710579+00:00,4.72,0.023,0.0165,0.006499999999999999,0.2826089499999999,43.4783,0,-1.0,-1.002,-1.0020009017999998,,,0.1% Demonstration Scenario,0.001,-1.0010008999999997,False
3238862_2026-08-01T10:10:14.527301+00:00,3238862,BTC,2026-08-01,2026-08-01T10:10:14.527301+00:00,4.76,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3238995_2026-08-01T10:40:56.779819+00:00,3238995,BTC,2026-08-01,2026-08-01T10:40:56.779819+00:00,4.05,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,1,5.25,5.248,5.248,,,0.1% Demonstration Scenario,0.001,5.249,False
3239277_2026-08-01T10:55:14.602853+00:00,3239277,BTC,2026-08-01,2026-08-01T10:55:14.602853+00:00,4.76,0.32,0.315,0.0050000000000000044,0.015625000000000014,3.125,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3239300_2026-08-01T11:10:57.007969+00:00,3239300,BTC,2026-08-01,2026-08-01T11:10:57.007969+00:00,4.05,0.33,0.325,0.0050000000000000044,0.015151500000000014,3.0303,1,2.0303,2.0283,2.0283010019999996,,,0.1% Demonstration Scenario,0.001,2.029301,False
3239426_2026-08-01T11:40:59.950342+00:00,3239426,BTC,2026-08-01,2026-08-01T11:40:59.950342+00:00,4.0,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3240394_2026-08-01T13:10:15.328403+00:00,3240394,BTC,2026-08-01,2026-08-01T13:10:15.328403+00:00,4.74,0.28,0.24000000000000002,0.04000000000000001,0.14285600000000004,3.5714,0,-1.0,-1.002,-1.001991984,,,0.1% Demonstration Scenario,0.001,-1.000992,False
3240437_2026-08-01T13:25:14.291543+00:00,3240437,BTC,2026-08-01,2026-08-01T13:25:14.291543+00:00,4.76,0.13,0.12,0.010000000000000009,0.07692300000000007,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3240747_2026-08-01T14:40:56.384998+00:00,3240747,BTC,2026-08-01,2026-08-01T14:40:56.384998+00:00,4.06,0.08,0.065,0.015,0.1875,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3240775_2026-08-01T14:55:13.910803+00:00,3240775,BTC,2026-08-01,2026-08-01T14:55:13.910803+00:00,4.77,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,1,15.6667,15.6647,15.664697996,,,0.1% Demonstration Scenario,0.001,15.665697999999999,False
3240810_2026-08-01T15:10:15.838812+00:00,3240810,BTC,2026-08-01,2026-08-01T15:10:15.838812+00:00,4.74,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3240899_2026-08-01T15:55:58.776475+00:00,3240899,BTC,2026-08-01,2026-08-01T15:55:58.776475+00:00,4.02,0.06,0.05,0.009999999999999995,0.1666669999999999,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
3240978_2026-08-01T16:10:17.358177+00:00,3240978,BTC,2026-08-01,2026-08-01T16:10:17.358177+00:00,4.71,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3241482_2026-08-01T16:55:13.979960+00:00,3241482,BTC,2026-08-01,2026-08-01T16:55:13.979960+00:00,4.77,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3241818_2026-08-01T17:25:58.993975+00:00,3241818,BTC,2026-08-01,2026-08-01T17:25:58.993975+00:00,4.02,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3241981_2026-08-01T17:40:15.809677+00:00,3241981,BTC,2026-08-01,2026-08-01T17:40:15.809677+00:00,4.74,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3242094_2026-08-01T17:55:14.526402+00:00,3242094,BTC,2026-08-01,2026-08-01T17:55:14.526402+00:00,4.76,0.018,0.013999999999999999,0.004,0.2222224,55.5556,0,-1.0,-1.002,-1.0020008015999997,,,0.1% Demonstration Scenario,0.001,-1.0010007999999997,False
3242640_2026-08-01T18:40:17.199221+00:00,3242640,BTC,2026-08-01,2026-08-01T18:40:17.199221+00:00,4.71,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3245287_2026-08-01T19:25:14.122741+00:00,3245287,BTC,2026-08-01,2026-08-01T19:25:14.122741+00:00,4.76,0.23,0.22,0.010000000000000009,0.043478000000000044,4.3478,0,-1.0,-1.002,-1.0019939880000002,,,0.1% Demonstration Scenario,0.001,-1.0009940000000002,False
3246474_2026-08-01T19:40:15.539155+00:00,3246474,BTC,2026-08-01,2026-08-01T19:40:15.539155+00:00,4.74,0.09,0.08499999999999999,0.0050000000000000044,0.05555550000000005,11.1111,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3247798_2026-08-01T21:40:57.875343+00:00,3247798,BTC,2026-08-01,2026-08-01T21:40:57.875343+00:00,4.04,0.32,0.315,0.0050000000000000044,0.015625000000000014,3.125,1,2.125,2.123,2.123,,,0.1% Demonstration Scenario,0.001,2.124,False
3249292_2026-08-01T22:25:18.362707+00:00,3249292,BTC,2026-08-01,2026-08-01T22:25:18.362707+00:00,4.69,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3250044_2026-08-01T22:55:15.532900+00:00,3250044,BTC,2026-08-01,2026-08-01T22:55:15.532900+00:00,4.74,0.2,0.195,0.0050000000000000044,0.025000000000000022,5.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3251638_2026-08-01T23:25:18.142202+00:00,3251638,BTC,2026-08-01,2026-08-01T23:25:18.142202+00:00,4.7,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3251948_2026-08-01T23:55:18.835673+00:00,3251948,BTC,2026-08-01,2026-08-01T23:55:18.835673+00:00,4.69,0.22,0.215,0.0050000000000000044,0.02272750000000002,4.5455,0,-1.0,-1.002,-1.00201002,,,0.1% Demonstration Scenario,0.001,-1.0010099999999997,False
3252038_2026-08-02T00:25:14.819312+00:00,3252038,BTC,2026-08-02,2026-08-02T00:25:14.819312+00:00,4.75,0.26,0.255,0.0050000000000000044,0.01923100000000002,3.8462,0,-1.0,-1.002,-1.0020120240000001,,,0.1% Demonstration Scenario,0.001,-1.001012,False
3252123_2026-08-02T00:40:16.078951+00:00,3252123,BTC,2026-08-02,2026-08-02T00:40:16.078951+00:00,4.73,0.09,0.08,0.009999999999999995,0.11111099999999995,11.1111,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3252294_2026-08-02T00:55:17.787806+00:00,3252294,BTC,2026-08-02,2026-08-02T00:55:17.787806+00:00,4.7,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3252611_2026-08-02T01:25:16.766265+00:00,3252611,BTC,2026-08-02,2026-08-02T01:25:16.766265+00:00,4.72,0.1,0.085,0.015,0.15,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3252857_2026-08-02T01:55:18.455455+00:00,3252857,BTC,2026-08-02,2026-08-02T01:55:18.455455+00:00,4.69,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,0,-1.0,-1.002,-1.001995992,,,0.1% Demonstration Scenario,0.001,-1.0009959999999998,False
3253046_2026-08-02T02:40:11.527317+00:00,3253046,BTC,2026-08-02,2026-08-02T02:40:11.527317+00:00,4.81,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3253632_2026-08-02T03:55:10.648452+00:00,3253632,BTC,2026-08-02,2026-08-02T03:55:10.648452+00:00,4.82,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3254692_2026-08-02T04:40:53.447111+00:00,3254692,BTC,2026-08-02,2026-08-02T04:40:53.447111+00:00,4.11,0.21,0.20500000000000002,0.004999999999999977,0.023809499999999886,4.7619,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3257264_2026-08-02T05:10:10.148248+00:00,3257264,BTC,2026-08-02,2026-08-02T05:10:10.148248+00:00,4.83,0.01,0.0075,0.0025000000000000005,0.25000000000000006,100.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3258229_2026-08-02T05:40:08.469746+00:00,3258229,BTC,2026-08-02,2026-08-02T05:40:08.469746+00:00,4.86,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3258383_2026-08-02T06:10:52.746078+00:00,3258383,BTC,2026-08-02,2026-08-02T06:10:52.746078+00:00,4.12,0.27,0.265,0.0050000000000000044,0.018518500000000018,3.7037,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3258509_2026-08-02T06:40:10.926021+00:00,3258509,BTC,2026-08-02,2026-08-02T06:40:10.926021+00:00,4.82,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3258612_2026-08-02T06:55:07.142696+00:00,3258612,BTC,2026-08-02,2026-08-02T06:55:07.142696+00:00,4.88,0.34,0.335,0.0050000000000000044,0.014706000000000012,2.9412,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3259012_2026-08-02T07:25:08.983190+00:00,3259012,BTC,2026-08-02,2026-08-02T07:25:08.983190+00:00,4.85,0.22,0.215,0.0050000000000000044,0.02272750000000002,4.5455,0,-1.0,-1.002,-1.00201002,,,0.1% Demonstration Scenario,0.001,-1.0010099999999997,False
3259131_2026-08-02T07:55:09.261047+00:00,3259131,BTC,2026-08-02,2026-08-02T07:55:09.261047+00:00,4.85,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3259354_2026-08-02T08:25:09.202452+00:00,3259354,BTC,2026-08-02,2026-08-02T08:25:09.202452+00:00,4.85,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3259761_2026-08-02T10:10:51.857203+00:00,3259761,BTC,2026-08-02,2026-08-02T10:10:51.857203+00:00,4.14,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3259801_2026-08-02T10:25:07.357020+00:00,3259801,BTC,2026-08-02,2026-08-02T10:25:07.357020+00:00,4.88,0.09,0.08499999999999999,0.0050000000000000044,0.05555550000000005,11.1111,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3259929_2026-08-02T10:55:09.518351+00:00,3259929,BTC,2026-08-02,2026-08-02T10:55:09.518351+00:00,4.84,0.36,0.355,0.0050000000000000044,0.013889000000000012,2.7778,1,1.7778,1.7758,1.775791984,,,0.1% Demonstration Scenario,0.001,1.7767920000000001,False
3260141_2026-08-02T11:10:10.854816+00:00,3260141,BTC,2026-08-02,2026-08-02T11:10:10.854816+00:00,4.82,0.05,0.04,0.010000000000000002,0.20000000000000004,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3260225_2026-08-02T11:25:12.257583+00:00,3260225,BTC,2026-08-02,2026-08-02T11:25:12.257583+00:00,4.8,0.35,0.345,0.0050000000000000044,0.014285500000000012,2.8571,0,-1.0,-1.002,-1.0019849699999999,,,0.1% Demonstration Scenario,0.001,-1.0009849999999998,False
3260316_2026-08-02T11:55:10.363695+00:00,3260316,BTC,2026-08-02,2026-08-02T11:55:10.363695+00:00,4.83,0.12,0.11,0.009999999999999995,0.08333299999999995,8.3333,0,-1.0,-1.002,-1.001995992,,,0.1% Demonstration Scenario,0.001,-1.0009959999999998,False
3260556_2026-08-02T12:40:08.339506+00:00,3260556,BTC,2026-08-02,2026-08-02T12:40:08.339506+00:00,4.86,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,0,-1.0,-1.002,-1.0020050099999998,,,0.1% Demonstration Scenario,0.001,-1.0010049999999997,False
3261108_2026-08-02T13:10:51.341545+00:00,3261108,BTC,2026-08-02,2026-08-02T13:10:51.341545+00:00,4.14,0.31,0.305,0.0050000000000000044,0.016129000000000015,3.2258,0,-1.0,-1.002,-1.0019979959999998,,,0.1% Demonstration Scenario,0.001,-1.0009979999999998,False
3261305_2026-08-02T13:25:10.874696+00:00,3261305,BTC,2026-08-02,2026-08-02T13:25:10.874696+00:00,4.82,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3261433_2026-08-02T13:40:11.879327+00:00,3261433,BTC,2026-08-02,2026-08-02T13:40:11.879327+00:00,4.8,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,1,24.0,23.998,23.998,,,0.1% Demonstration Scenario,0.001,23.999,False
3261699_2026-08-02T14:10:09.479357+00:00,3261699,BTC,2026-08-02,2026-08-02T14:10:09.479357+00:00,4.84,0.06,0.05,0.009999999999999995,0.1666669999999999,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
3262372_2026-08-02T15:25:08.173845+00:00,3262372,BTC,2026-08-02,2026-08-02T15:25:08.173845+00:00,4.86,0.37,0.365,0.0050000000000000044,0.013513500000000013,2.7027,1,1.7027,1.7007,1.7007010020000002,,,0.1% Demonstration Scenario,0.001,1.7017010000000004,False
3262545_2026-08-02T15:55:54.124153+00:00,3262545,BTC,2026-08-02,2026-08-02T15:55:54.124153+00:00,4.1,0.04,0.03,0.010000000000000002,0.25000000000000006,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3267048_2026-08-02T16:55:07.634349+00:00,3267048,BTC,2026-08-02,2026-08-02T16:55:07.634349+00:00,4.87,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3267230_2026-08-02T17:10:52.842763+00:00,3267230,BTC,2026-08-02,2026-08-02T17:10:52.842763+00:00,4.12,0.19,0.18,0.010000000000000009,0.05263200000000005,5.2632,1,4.2632,4.2612,4.261191984,,,0.1% Demonstration Scenario,0.001,4.262192,False
3268914_2026-08-02T17:55:10.005104+00:00,3268914,BTC,2026-08-02,2026-08-02T17:55:10.005104+00:00,4.83,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,0,-1.0,-1.002,-1.0020050099999998,,,0.1% Demonstration Scenario,0.001,-1.0010049999999997,False
3268999_2026-08-02T18:10:05.619626+00:00,3268999,BTC,2026-08-02,2026-08-02T18:10:05.619626+00:00,4.91,0.25,0.245,0.0050000000000000044,0.020000000000000018,4.0,1,3.0,2.998,2.998,,,0.1% Demonstration Scenario,0.001,2.999,False
3269302_2026-08-02T18:25:53.605587+00:00,3269302,BTC,2026-08-02,2026-08-02T18:25:53.605587+00:00,4.11,0.31,0.305,0.0050000000000000044,0.016129000000000015,3.2258,0,-1.0,-1.002,-1.0019979959999998,,,0.1% Demonstration Scenario,0.001,-1.0009979999999998,False
3270620_2026-08-02T18:55:04.172653+00:00,3270620,BTC,2026-08-02,2026-08-02T18:55:04.172653+00:00,4.93,0.02,0.015,0.005000000000000001,0.25000000000000006,50.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3271345_2026-08-02T19:10:05.595700+00:00,3271345,BTC,2026-08-02,2026-08-02T19:10:05.595700+00:00,4.91,0.29,0.28500000000000003,0.004999999999999949,0.017241499999999823,3.4483,0,-1.0,-1.002,-1.002007014,,,0.1% Demonstration Scenario,0.001,-1.0010069999999998,False
3271935_2026-08-02T19:25:04.185361+00:00,3271935,BTC,2026-08-02,2026-08-02T19:25:04.185361+00:00,4.93,0.3,0.295,0.0050000000000000044,0.016666500000000015,3.3333,0,-1.0,-1.002,-1.0019899799999998,,,0.1% Demonstration Scenario,0.001,-1.0009899999999998,False
3273563_2026-08-02T20:10:04.496186+00:00,3273563,BTC,2026-08-02,2026-08-02T20:10:04.496186+00:00,4.93,0.33,0.325,0.0050000000000000044,0.015151500000000014,3.0303,1,2.0303,2.0283,2.0283010019999996,,,0.1% Demonstration Scenario,0.001,2.029301,False
3273936_2026-08-02T20:25:04.996463+00:00,3273936,BTC,2026-08-02,2026-08-02T20:25:04.996463+00:00,4.92,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3275478_2026-08-02T21:40:05.701560+00:00,3275478,BTC,2026-08-02,2026-08-02T21:40:05.701560+00:00,4.9,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,1,4.5556,4.5536,4.553591984,,,0.1% Demonstration Scenario,0.001,4.5545919999999995,False
3275547_2026-08-02T21:55:04.486637+00:00,3275547,BTC,2026-08-02,2026-08-02T21:55:04.486637+00:00,4.93,0.06,0.05,0.009999999999999995,0.1666669999999999,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
3276000_2026-08-02T22:25:03.569963+00:00,3276000,BTC,2026-08-02,2026-08-02T22:25:03.569963+00:00,4.94,0.19,0.185,0.0050000000000000044,0.026316000000000023,5.2632,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3276270_2026-08-02T22:40:05.537108+00:00,3276270,BTC,2026-08-02,2026-08-02T22:40:05.537108+00:00,4.91,0.01,0.006,0.004,0.4,100.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3276436_2026-08-02T22:55:04.540968+00:00,3276436,BTC,2026-08-02,2026-08-02T22:55:04.540968+00:00,4.92,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3277766_2026-08-02T23:10:05.568274+00:00,3277766,BTC,2026-08-02,2026-08-02T23:10:05.568274+00:00,4.91,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3277876_2026-08-02T23:40:04.939604+00:00,3277876,BTC,2026-08-02,2026-08-02T23:40:04.939604+00:00,4.92,0.34,0.335,0.0050000000000000044,0.014706000000000012,2.9412,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3277948_2026-08-02T23:55:03.590267+00:00,3277948,BTC,2026-08-02,2026-08-02T23:55:03.590267+00:00,4.94,0.4,0.395,0.0050000000000000044,0.012500000000000011,2.5,1,1.5,1.498,1.498,,,0.1% Demonstration Scenario,0.001,1.499,False
3278001_2026-08-03T00:10:50.465442+00:00,3278001,BTC,2026-08-03,2026-08-03T00:10:50.465442+00:00,4.16,0.01,0.0075,0.0025000000000000005,0.25000000000000006,100.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3278098_2026-08-03T00:25:07.214066+00:00,3278098,BTC,2026-08-03,2026-08-03T00:25:07.214066+00:00,4.88,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3278525_2026-08-03T01:10:27.226636+00:00,3278525,BTC,2026-08-03,2026-08-03T01:10:27.226636+00:00,4.55,0.28,0.275,0.0050000000000000044,0.017857000000000015,3.5714,0,-1.0,-1.002,-1.001991984,,,0.1% Demonstration Scenario,0.001,-1.000992,False
3278774_2026-08-03T01:55:25.879358+00:00,3278774,BTC,2026-08-03,2026-08-03T01:55:25.879358+00:00,4.57,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3278840_2026-08-03T02:10:27.181861+00:00,3278840,BTC,2026-08-03,2026-08-03T02:10:27.181861+00:00,4.55,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3279236_2026-08-03T02:55:26.064146+00:00,3279236,BTC,2026-08-03,2026-08-03T02:55:26.064146+00:00,4.57,0.2,0.195,0.0050000000000000044,0.025000000000000022,5.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3279313_2026-08-03T03:25:25.396856+00:00,3279313,BTC,2026-08-03,2026-08-03T03:25:25.396856+00:00,4.58,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,0,-1.0,-1.002,-1.0020050099999998,,,0.1% Demonstration Scenario,0.001,-1.0010049999999997,False
3279418_2026-08-03T03:40:27.841686+00:00,3279418,BTC,2026-08-03,2026-08-03T03:40:27.841686+00:00,4.54,0.2,0.195,0.0050000000000000044,0.025000000000000022,5.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3279477_2026-08-03T03:55:26.547229+00:00,3279477,BTC,2026-08-03,2026-08-03T03:55:26.547229+00:00,4.56,0.02,0.015,0.005000000000000001,0.25000000000000006,50.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3280493_2026-08-03T04:10:26.657240+00:00,3280493,BTC,2026-08-03,2026-08-03T04:10:26.657240+00:00,4.56,0.19,0.185,0.0050000000000000044,0.026316000000000023,5.2632,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3282523_2026-08-03T05:25:26.176365+00:00,3282523,BTC,2026-08-03,2026-08-03T05:25:26.176365+00:00,4.56,0.31,0.305,0.0050000000000000044,0.016129000000000015,3.2258,0,-1.0,-1.002,-1.0019979959999998,,,0.1% Demonstration Scenario,0.001,-1.0009979999999998,False
3283767_2026-08-03T07:55:00.452132+00:00,3283767,BTC,2026-08-03,2026-08-03T07:55:00.452132+00:00,4.99,0.3,0.295,0.0050000000000000044,0.016666500000000015,3.3333,0,-1.0,-1.002,-1.0019899799999998,,,0.1% Demonstration Scenario,0.001,-1.0009899999999998,False
3283864_2026-08-03T08:10:01.026734+00:00,3283864,BTC,2026-08-03,2026-08-03T08:10:01.026734+00:00,4.98,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3284416_2026-08-03T08:25:02.576390+00:00,3284416,BTC,2026-08-03,2026-08-03T08:25:02.576390+00:00,4.96,0.018,0.013999999999999999,0.004,0.2222224,55.5556,0,-1.0,-1.002,-1.0020008015999997,,,0.1% Demonstration Scenario,0.001,-1.0010007999999997,False
3286176_2026-08-03T10:10:32.898772+00:00,3286176,BTC,2026-08-03,2026-08-03T10:10:32.898772+00:00,4.45,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
