opportunity_id,net_pnl,reproduced_net_pnl,new_net_pnl,sign_changed
2958073_2026-07-18T10:40:10.388952+00:00,-1.002,-1.002000016,-1.000008,False
2959157_2026-07-18T13:25:11.401375+00:00,3.7599,3.7599000019999997,3.761901,False
2959343_2026-07-18T14:25:09.278070+00:00,3.1647,3.164699984,3.166692,False
2959629_2026-07-18T15:10:10.510249+00:00,-1.002,-1.001999984,-0.9999920000000001,False
2960274_2026-07-18T16:10:10.955693+00:00,1.8551,1.85510003,1.857115,False
2960867_2026-07-18T17:10:09.536849+00:00,3.5435,3.54349998,3.54549,False
2961514_2026-07-18T18:10:09.131805+00:00,-1.002,-1.002000014,-1.0000069999999999,False
2967067_2026-07-19T00:40:10.230917+00:00,-1.002,-1.001999996,-0.9999979999999999,False
2967554_2026-07-19T01:40:12.000929+00:00,-1.002,-1.001999998,-0.999999,False
2969315_2026-07-19T04:55:10.549912+00:00,-1.002,-1.002,-1.0,False
2969904_2026-07-19T05:25:08.924014+00:00,-1.002,-1.002000024,-1.0000120000000001,False
2970281_2026-07-19T07:10:10.952578+00:00,-1.002,-1.002000012,-1.0000060000000002,False
2970623_2026-07-19T08:40:11.446472+00:00,-1.002,-1.002000016,-1.000008,False
2971022_2026-07-19T09:55:10.265120+00:00,-1.002,-1.002000016,-1.000008,False
2973707_2026-07-19T17:25:10.765719+00:00,-1.002,-1.002,-1.0,False
2977315_2026-07-19T19:40:10.307738+00:00,-1.002,-1.001999998,-0.9999990000000001,False
2978732_2026-07-19T23:10:11.231232+00:00,1.6296,1.629599984,1.6315920000000002,False
2978829_2026-07-19T23:40:10.107282+00:00,2.2238,2.223800004,2.225802,False
2978867_2026-07-19T23:55:55.624064+00:00,-1.002,-1.002000012,-1.0000060000000002,False
2980103_2026-07-20T03:55:10.739989+00:00,-1.002,-1.001999998,-0.9999990000000001,False
2985885_2026-07-20T08:10:11.068937+00:00,2.8442,2.844199976,2.8461879999999997,False
2986003_2026-07-20T08:25:09.605883+00:00,-1.002,-1.001999988,-0.9999940000000002,False
2986040_2026-07-20T08:40:10.962375+00:00,-1.002,-1.002,-1.0,False
2988864_2026-07-20T15:25:39.787172+00:00,-1.002,-1.002000016,-1.000008,False
2991312_2026-07-20T17:10:40.173142+00:00,-1.002,-1.001999998,-0.9999990000000001,False
2991339_2026-07-20T17:25:38.757647+00:00,1.7007,1.700700002,1.7027010000000002,False
2995141_2026-07-21T00:10:06.629703+00:00,-1.002,-1.001999998,-0.999999,False
2996111_2026-07-21T03:25:08.515611+00:00,2.8442,2.844199976,2.8461879999999997,False
2998084_2026-07-21T07:10:43.070568+00:00,6.1409,6.140899988,6.142894,False
2998804_2026-07-21T08:55:41.589257+00:00,-1.002,-1.002,-1.0,False
2999109_2026-07-21T09:10:42.473440+00:00,-1.002,-1.002,-1.0,False
2999791_2026-07-21T11:25:41.389974+00:00,2.2238,2.223800004,2.225802,False
3002503_2026-07-21T16:25:08.392017+00:00,-1.002,-1.00200002,-1.0000099999999998,False
3005679_2026-07-21T20:10:31.358244+00:00,-1.002,-1.00199998,-0.9999899999999999,False
3006449_2026-07-21T22:10:31.508154+00:00,-1.002,-1.002000016,-1.000008,False
3007868_2026-07-21T23:10:30.002784+00:00,-1.002,-1.002,-1.0,False
